locale	calendar	skeleton	pattern
ar	japanese	QQ	QQ
ar	japanese	QQQ	QQQ
ar	japanese	QQQQ	QQQQ
ar	japanese	QQQQQ	QQQQQ
ar	japanese	U	y G
ar	japanese	UUUU	y G
ar	japanese	d	d
ar	japanese	dd	dd
ar	japanese	h	h a
ar	japanese	hh	hh a
ar	japanese	hhm	hh:mm a
ar	japanese	hm	h:mm a
ar	japanese	hmm	h:mm a
ar	japanese	hms	h:mm:ss a
ar	japanese	hmss	h:mm:ss a
ar	japanese	hmsz	h:mm:ss a z
ar	japanese	hmszz	h:mm:ss a zz
ar	japanese	hmszzz	h:mm:ss a zzz
ar	japanese	hmszzzz	h:mm:ss a zzzz
ar	japanese	hmszzzzz	h:mm:ss a zzzzz
ar	japanese	j	h a
ar	japanese	jj	h a
ar	japanese	jjj	h aaaa
ar	japanese	jjjj	h aaaa
ar	japanese	jjjjj	h aaaaa
ar	japanese	jjjjjj	h aaaaa
ar	japanese	jjjjjjm	h:mm aaaaa
ar	japanese	jjjjjm	h:mm aaaaa
ar	japanese	jjjjm	h:mm aaaa
ar	japanese	jjjm	h:mm aaaa
ar	japanese	jm	h:mm a
ar	japanese	m	m
ar	japanese	mm	mm
ar	japanese	s	s
ar	japanese	ss	ss
ar	japanese	v	v
ar	japanese	vvvv	vvvv
ar	japanese	y	y G
ar	japanese	yM	M‏/y G
ar	japanese	yMM	MM‏/y G
ar	japanese	yMMM	MMM y G
ar	japanese	yMMMM	MMMM y G
ar	japanese	yMMMMEEEEdvvvv	EEEE، d MMMM y G، vvvv
ar	japanese	yMMMMM	MMMMM y G
ar	japanese	yMMMMdhmsvvvv	d MMMM y G، h:mm:ss a vvvv
ar	japanese	yMMMMdv	d MMMM y G، v
ar	japanese	yMdE	E، d‏/M‏/y G
ar	japanese	yMdEEEE	EEEE، d‏/M‏/y G
ar	japanese	yMdEEEEE	EEEEE، d‏/M‏/y G
ar	japanese	yMdEEEEEE	EEEEEE، d‏/M‏/y G
ar	japanese	yMdd	dd‏/M‏/y G
ar	japanese	yMv	M‏/y G, v
ar	japanese	yQ	QQQ y G
ar	japanese	yQQQ	QQQ y G
ar	japanese	yQQQQ	QQQQ y G
ar	japanese	yy	yy G
ar	japanese	yyMd	d‏/M‏/yy G
ar	japanese	yyyy	y G
ar	japanese	yyyyMd	d‏/M‏/y G
ar	japanese	z	z
ar	japanese	zz	zz
ar	japanese	zzz	zzz
ar	japanese	zzzz	zzzz
ar	japanese	zzzzz	zzzzz
ar	buddhist	B	B
ar	buddhist	BBBB	BBBB
ar	buddhist	BBBBB	BBBBB
ar	buddhist	BBBBBhm	h:mm BBBBB
ar	buddhist	BBBBhm	h:mm BBBB
ar	buddhist	Bhh	hh B
ar	buddhist	Bhm	h:mm B
ar	buddhist	C	h a
ar	buddhist	CC	h a
ar	buddhist	CCC	h aaaa
ar	buddhist	CCCC	h aaaa
ar	buddhist	CCCCC	h aaaaa
ar	buddhist	CCCCCC	h aaaaa
ar	buddhist	CCCCCCm	h:mm aaaaa
ar	buddhist	CCCCCm	h:mm aaaaa
ar	buddhist	CCCCm	h:mm aaaa
ar	buddhist	CCCm	h:mm aaaa
ar	buddhist	CCm	h:mm a
ar	buddhist	Cm	h:mm a
ar	buddhist	E	ccc
ar	buddhist	EEEE	cccc
ar	buddhist	EEEEE	ccccc
ar	buddhist	EEEEEE	cccccc
ar	buddhist	G	G
ar	buddhist	GG	GG
ar	buddhist	GGG	GGG
ar	buddhist	GGGG	GGGG
ar	buddhist	GGGGG	GGGGG
ar	buddhist	GGGGGyMd	d‏/M‏/y GGGGG
ar	buddhist	GGGGyMd	d‏/M‏/y GGGG
ar	buddhist	GGGyMd	d‏/M‏/y GGG
ar	buddhist	GGyMd	d‏/M‏/y GG
ar	buddhist	H	HH
ar	buddhist	HH	HH
ar	buddhist	HHm	HH:mm
ar	buddhist	Hm	HH:mm
ar	buddhist	Hms	HH:mm:ss
ar	buddhist	J	hh
ar	buddhist	JJ	hh
ar	buddhist	JJJ	hh
ar	buddhist	JJJJ	hh
ar	buddhist	JJJJJ	hh
ar	buddhist	JJJJJJ	hh
ar	buddhist	JJJJJJm	hh:mm
ar	buddhist	JJJJJm	hh:mm
ar	buddhist	JJJJm	hh:mm
ar	buddhist	JJJm	hh:mm
ar	buddhist	JJm	hh:mm
ar	buddhist	Jm	hh:mm
ar	buddhist	M	L
ar	buddhist	MM	LL
ar	buddhist	MMM	LLL
ar	buddhist	MMMMM	LLLLL
ar	buddhist	Q	Q
ar	buddhist	QQ	QQ
ar	buddhist	QQQ	QQQ
ar	buddhist	QQQQ	QQQQ
ar	buddhist	QQQQQ	QQQQQ
ar	buddhist	U	y G
ar	buddhist	UUUU	y G
ar	buddhist	d	d
ar	buddhist	dd	dd
ar	buddhist	h	h a
ar	buddhist	hh	hh a
ar	buddhist	hhm	hh:mm a
ar	buddhist	hm	h:mm a
ar	buddhist	hmm	h:mm a
ar	buddhist	hms	h:mm:ss a
ar	buddhist	hmss	h:mm:ss a
ar	buddhist	hmsz	h:mm:ss a z
ar	buddhist	hmszz	h:mm:ss a zz
ar	buddhist	hmszzz	h:mm:ss a zzz
ar	buddhist	hmszzzz	h:mm:ss a zzzz
ar	buddhist	hmszzzzz	h:mm:ss a zzzzz
ar	buddhist	j	h a
ar	buddhist	jj	h a
ar	buddhist	jjj	h aaaa
ar	buddhist	jjjj	h aaaa
ar	buddhist	jjjjj	h aaaaa
ar	buddhist	jjjjjj	h aaaaa
ar	buddhist	jjjjjjm	h:mm aaaaa
ar	buddhist	jjjjjm	h:mm aaaaa
ar	buddhist	jjjjm	h:mm aaaa
ar	buddhist	jjjm	h:mm aaaa
ar	buddhist	jm	h:mm a
ar	buddhist	m	m
ar	buddhist	mm	mm
ar	buddhist	s	s
ar	buddhist	ss	ss
ar	buddhist	v	v
ar	buddhist	vvvv	vvvv
ar	buddhist	y	y G
ar	buddhist	yM	M‏/y G
ar	buddhist	yMM	MM‏/y G
ar	buddhist	yMMM	MMM y G
ar	buddhist	yMMMM	MMMM y G
ar	buddhist	yMMMMEEEEdvvvv	EEEE، d MMMM y G، vvvv
ar	buddhist	yMMMMM	MMMMM y G
ar	buddhist	yMMMMdhmsvvvv	d MMMM y G، h:mm:ss a vvvv
ar	buddhist	yMMMMdv	d MMMM y G، v
ar	buddhist	yMdE	E، d‏/M‏/y G
ar	buddhist	yMdEEEE	EEEE، d‏/M‏/y G
ar	buddhist	yMdEEEEE	EEEEE، d‏/M‏/y G
ar	buddhist	yMdEEEEEE	EEEEEE، d‏/M‏/y G
ar	buddhist	yMdd	dd‏/M‏/y G
ar	buddhist	yMv	M‏/y G, v
ar	buddhist	yQ	QQQ y G
ar	buddhist	yQQQ	QQQ y G
ar	buddhist	yQQQQ	QQQQ y G
ar	buddhist	yy	yy G
ar	buddhist	yyMd	d‏/M‏/yy G
ar	buddhist	yyyy	y G
ar	buddhist	yyyyMd	d‏/M‏/y G
ar	buddhist	z	z
ar	buddhist	zz	zz
ar	buddhist	zzz	zzz
ar	buddhist	zzzz	zzzz
ar	buddhist	zzzzz	zzzzz
ar	chinese	B	B
ar	chinese	BBBB	BBBB
ar	chinese	BBBBB	BBBBB
ar	chinese	BBBBBhm	h:mm BBBBB
ar	chinese	BBBBhm	h:mm BBBB
ar	chinese	Bhh	hh B
ar	chinese	Bhm	h:mm B
ar	chinese	C	h a
ar	chinese	CC	h a
ar	chinese	CCC	h aaaa
ar	chinese	CCCC	h aaaa
ar	chinese	CCCCC	h aaaaa
ar	chinese	CCCCCC	h aaaaa
ar	chinese	CCCCCCm	h:mm aaaaa
ar	chinese	CCCCCm	h:mm aaaaa
ar	chinese	CCCCm	h:mm aaaa
ar	chinese	CCCm	h:mm aaaa
ar	chinese	CCm	h:mm a
ar	chinese	Cm	h:mm a
ar	chinese	E	ccc
ar	chinese	EEEE	cccc
ar	chinese	EEEEE	ccccc
ar	chinese	EEEEEE	cccccc
ar	chinese	G	G
ar	chinese	GG	GG
ar	chinese	GGG	GGG
ar	chinese	GGGG	GGGG
ar	chinese	GGGGG	GGGGG
ar	chinese	GGGGGyMd	r MMM d
ar	chinese	GGGGyMd	r MMM d
ar	chinese	GGGyMd	r MMM d
ar	chinese	GGyMd	r MMM d
ar	chinese	H	HH
ar	chinese	HH	HH
ar	chinese	HHm	HH:mm
ar	chinese	Hm	HH:mm
ar	chinese	Hms	HH:mm:ss
ar	chinese	J	hh
ar	chinese	JJ	hh
ar	chinese	JJJ	hh
ar	chinese	JJJJ	hh
ar	chinese	JJJJJ	hh
ar	chinese	JJJJJJ	hh
ar	chinese	JJJJJJm	hh:mm
ar	chinese	JJJJJm	hh:mm
ar	chinese	JJJJm	hh:mm
ar	chinese	JJJm	hh:mm
ar	chinese	JJm	hh:mm
ar	chinese	Jm	hh:mm
ar	chinese	M	L
ar	chinese	MM	LL
ar	chinese	MMM	LLL
ar	chinese	MMMMM	LLLLL
ar	chinese	Q	Q
ar	chinese	QQ	QQ
ar	chinese	QQQ	QQQ
ar	chinese	QQQQ	QQQQ
ar	chinese	QQQQQ	QQQQQ
ar	chinese	U	r(U)
ar	chinese	UUUU	r(U)
ar	chinese	d	d
ar	chinese	dd	dd
ar	chinese	h	h a
ar	chinese	hh	hh a
ar	chinese	hhm	hh:mm a
ar	chinese	hm	h:mm a
ar	chinese	hmm	h:mm a
ar	chinese	hms	h:mm:ss a
ar	chinese	hmss	h:mm:ss a
ar	chinese	hmsz	h:mm:ss a z
ar	chinese	hmszz	h:mm:ss a zz
ar	chinese	hmszzz	h:mm:ss a zzz
ar	chinese	hmszzzz	h:mm:ss a zzzz
ar	chinese	hmszzzzz	h:mm:ss a zzzzz
ar	chinese	j	h a
ar	chinese	jj	h a
ar	chinese	jjj	h aaaa
ar	chinese	jjjj	h aaaa
ar	chinese	jjjjj	h aaaaa
ar	chinese	jjjjjj	h aaaaa
ar	chinese	jjjjjjm	h:mm aaaaa
ar	chinese	jjjjjm	h:mm aaaaa
ar	chinese	jjjjm	h:mm aaaa
ar	chinese	jjjm	h:mm aaaa
ar	chinese	jm	h:mm a
ar	chinese	m	m
ar	chinese	mm	mm
ar	chinese	s	s
ar	chinese	ss	ss
ar	chinese	v	v
ar	chinese	vvvv	vvvv
ar	chinese	y	r(U)
ar	chinese	yM	r-MM
ar	chinese	yMM	r-MM
ar	chinese	yMMM	r MMM
ar	chinese	yMMMM	r(U) MMMM
ar	chinese	yMMMMEEEEdvvvv	r(U) MMMM d, EEEE vvvv
ar	chinese	yMMMMM	r MMMMM
ar	chinese	yMMMMdhmsvvvv	r(U) MMMM d h:mm:ss a vvvv
ar	chinese	yMMMMdv	r(U) MMMM d v
ar	chinese	yMdE	r-MM-dd, E
ar	chinese	yMdEEEE	r-MM-dd, EEEE
ar	chinese	yMdEEEEE	r-MM-dd, EEEEE
ar	chinese	yMdEEEEEE	r-MM-dd, EEEEEE
ar	chinese	yMdd	r-MM-dd
ar	chinese	yMv	r-MM v
ar	chinese	yQ	r(U) QQQ
ar	chinese	yQQQ	r(U) QQQ
ar	chinese	yQQQQ	r(U) QQQQ
ar	chinese	yy	rr(U)
ar	chinese	yyMd	rr-MM-dd
ar	chinese	yyyy	r(U)
ar	chinese	yyyyMd	r-MM-dd
ar	chinese	z	z
ar	chinese	zz	zz
ar	chinese	zzz	zzz
ar	chinese	zzzz	zzzz
ar	chinese	zzzzz	zzzzz
fr	gregorian	B	B
fr	gregorian	BBBB	BBBB
fr	gregorian	BBBBB	BBBBB
fr	gregorian	BBBBBhm	h:mm BBBBB
fr	gregorian	BBBBhm	h:mm BBBB
fr	gregorian	Bhh	hh B
fr	gregorian	Bhm	h:mm B
fr	gregorian	C	HH 'h'
fr	gregorian	CC	HH 'h'
fr	gregorian	CCC	HH 'h'
fr	gregorian	CCCC	HH 'h'
fr	gregorian	CCCCC	HH 'h'
fr	gregorian	CCCCCC	HH 'h'
fr	gregorian	CCCCCCm	HH:mm
fr	gregorian	CCCCCm	HH:mm
fr	gregorian	CCCCm	HH:mm
fr	gregorian	CCCm	HH:mm
fr	gregorian	CCm	HH:mm
fr	gregorian	Cm	HH:mm
fr	gregorian	E	E
fr	gregorian	EEEE	EEEE
fr	gregorian	EEEEE	EEEEE
fr	gregorian	EEEEEE	EEEEEE
fr	gregorian	G	G
fr	gregorian	GG	GG
fr	gregorian	GGG	GGG
fr	gregorian	GGGG	GGGG
fr	gregorian	GGGGG	GGGGG
fr	gregorian	GGGGGyMd	dd/MM/y GGGGG
fr	gregorian	GGGGyMd	dd/MM/y GGGG
fr	gregorian	GGGyMd	dd/MM/y GGG
fr	gregorian	GGyMd	dd/MM/y GG
fr	gregorian	H	HH 'h'
fr	gregorian	HH	HH 'h'
fr	gregorian	HHm	HH:mm
fr	gregorian	Hm	HH:mm
fr	gregorian	Hms	HH:mm:ss
fr	gregorian	J	HH 'h'
fr	gregorian	JJ	HH 'h'
fr	gregorian	JJJ	HH 'h'
fr	gregorian	JJJJ	HH 'h'
fr	gregorian	JJJJJ	HH 'h'
fr	gregorian	JJJJJJ	HH 'h'
fr	gregorian	JJJJJJm	HH:mm
fr	gregorian	JJJJJm	HH:mm
fr	gregorian	JJJJm	HH:mm
fr	gregorian	JJJm	HH:mm
fr	gregorian	JJm	HH:mm
fr	gregorian	Jm	HH:mm
fr	gregorian	M	L
fr	gregorian	MM	LL
fr	gregorian	MMM	LLL
fr	gregorian	MMMMM	LLLLL
fr	gregorian	Q	Q
fr	gregorian	QQ	QQ
fr	gregorian	QQQ	QQQ
fr	gregorian	QQQQ	QQQQ
fr	gregorian	QQQQQ	QQQQQ
fr	gregorian	U	y
fr	gregorian	UUUU	y
fr	gregorian	d	d
fr	gregorian	dd	dd
fr	gregorian	h	h a
fr	gregorian	hh	hh a
fr	gregorian	hhm	hh:mm a
fr	gregorian	hm	h:mm a
fr	gregorian	hmm	h:mm a
fr	gregorian	hms	h:mm:ss a
fr	gregorian	hmss	h:mm:ss a
fr	gregorian	hmsz	h:mm:ss a z
fr	gregorian	hmszz	h:mm:ss a zz
fr	gregorian	hmszzz	h:mm:ss a zzz
fr	gregorian	hmszzzz	h:mm:ss a zzzz
fr	gregorian	hmszzzzz	h:mm:ss a zzzzz
fr	gregorian	j	HH 'h'
fr	gregorian	jj	HH 'h'
fr	gregorian	jjj	HH 'h'
fr	gregorian	jjjj	HH 'h'
fr	gregorian	jjjjj	HH 'h'
fr	gregorian	jjjjjj	HH 'h'
fr	gregorian	jjjjjjm	HH:mm
fr	gregorian	jjjjjm	HH:mm
fr	gregorian	jjjjm	HH:mm
fr	gregorian	jjjm	HH:mm
fr	gregorian	jm	HH:mm
fr	gregorian	m	m
fr	gregorian	mm	mm
fr	gregorian	s	s
fr	gregorian	ss	ss
fr	gregorian	v	v
fr	gregorian	vvvv	vvvv
fr	gregorian	y	y
fr	gregorian	yM	MM/y
fr	gregorian	yMM	MM/y
fr	gregorian	yMMM	MMM y
fr	gregorian	yMMMM	MMMM y
fr	gregorian	yMMMMEEEEdvvvv	y MMMM d, EEEE, vvvv
fr	gregorian	yMMMMM	MMMMM y
fr	gregorian	yMMMMdhmsvvvv	y MMMM d, h:mm:ss a vvvv
fr	gregorian	yMMMMdv	y MMMM d, v
fr	gregorian	yMdE	E dd/MM/y
fr	gregorian	yMdEEEE	EEEE dd/MM/y
fr	gregorian	yMdEEEEE	EEEEE dd/MM/y
fr	gregorian	yMdEEEEEE	EEEEEE dd/MM/y
fr	gregorian	yMdd	dd/MM/y
fr	gregorian	yMv	MM/y v
fr	gregorian	yQ	QQQ y
fr	gregorian	yQQQ	QQQ y
fr	gregorian	yQQQQ	QQQQ y
fr	gregorian	yy	yy
fr	gregorian	yyMd	dd/MM/yy
fr	gregorian	yyyy	yyyy
fr	gregorian	yyyyMd	dd/MM/yyyy
fr	gregorian	z	z
fr	gregorian	zz	zz
fr	gregorian	zzz	zzz
fr	gregorian	zzzz	zzzz
fr	gregorian	zzzzz	zzzzz
fr	japanese	B	B
fr	japanese	BBBB	BBBB
fr	japanese	BBBBB	BBBBB
fr	japanese	BBBBBhm	h:mm BBBBB
fr	japanese	BBBBhm	h:mm BBBB
fr	japanese	Bhh	hh B
fr	japanese	Bhm	h:mm B
fr	japanese	C	HH
fr	japanese	CC	HH
fr	japanese	CCC	HH
fr	japanese	CCCC	HH
fr	japanese	CCCCC	HH
fr	japanese	CCCCCC	HH
fr	japanese	CCCCCCm	HH:mm
fr	japanese	CCCCCm	HH:mm
fr	japanese	CCCCm	HH:mm
fr	japanese	CCCm	HH:mm
fr	japanese	CCm	HH:mm
fr	japanese	Cm	HH:mm
fr	japanese	E	ccc
fr	japanese	EEEE	cccc
fr	japanese	EEEEE	ccccc
fr	japanese	EEEEEE	cccccc
fr	japanese	G	G
fr	japanese	GG	GG
fr	japanese	GGG	GGG
fr	japanese	GGGG	GGGG
fr	japanese	GGGGG	GGGGG
fr	japanese	GGGGGyMd	dd/MM/y GGGGG
fr	japanese	GGGGyMd	dd/MM/y GGGG
fr	japanese	GGGyMd	dd/MM/y GGG
fr	japanese	GGyMd	dd/MM/y GG
fr	japanese	H	HH
fr	japanese	HH	HH
fr	japanese	HHm	HH:mm
fr	japanese	Hm	HH:mm
fr	japanese	Hms	HH:mm:ss
fr	japanese	J	HH
fr	japanese	JJ	HH
fr	japanese	JJJ	HH
fr	japanese	JJJJ	HH
fr	japanese	JJJJJ	HH
fr	japanese	JJJJJJ	HH
fr	japanese	JJJJJJm	HH:mm
fr	japanese	JJJJJm	HH:mm
fr	japanese	JJJJm	HH:mm
fr	japanese	JJJm	HH:mm
fr	japanese	JJm	HH:mm
fr	japanese	Jm	HH:mm
fr	japanese	M	L
fr	japanese	MM	LL
fr	japanese	MMM	LLL
fr	japanese	MMMMM	LLLLL
fr	japanese	Q	Q
fr	japanese	QQ	QQ
fr	japanese	QQQ	QQQ
fr	japanese	QQQQ	QQQQ
fr	japanese	QQQQQ	QQQQQ
fr	japanese	U	y G
fr	japanese	UUUU	y G
fr	japanese	d	d
fr	japanese	dd	dd
fr	japanese	h	h a
fr	japanese	hh	hh a
fr	japanese	hhm	hh:mm a
fr	japanese	hm	h:mm a
fr	japanese	hmm	h:mm a
fr	japanese	hms	h:mm:ss a
fr	japanese	hmss	h:mm:ss a
fr	japanese	hmsz	h:mm:ss a z
fr	japanese	hmszz	h:mm:ss a zz
fr	japanese	hmszzz	h:mm:ss a zzz
fr	japanese	hmszzzz	h:mm:ss a zzzz
fr	japanese	hmszzzzz	h:mm:ss a zzzzz
fr	japanese	j	HH
fr	japanese	jj	HH
fr	japanese	jjj	HH
fr	japanese	jjjj	HH
fr	japanese	jjjjj	HH
fr	japanese	jjjjjj	HH
fr	japanese	jjjjjjm	HH:mm
fr	japanese	jjjjjm	HH:mm
fr	japanese	jjjjm	HH:mm
fr	japanese	jjjm	HH:mm
fr	japanese	jm	HH:mm
fr	japanese	m	m
fr	japanese	mm	mm
fr	japanese	s	s
fr	japanese	ss	ss
fr	japanese	v	v
fr	japanese	vvvv	vvvv
fr	japanese	y	y G
fr	japanese	yM	M/y GGGGG
fr	japanese	yMM	MM/y GGGGG
fr	japanese	yMMM	MMM y G
fr	japanese	yMMMM	MMMM y G
fr	japanese	yMMMMEEEEdvvvv	EEEE d MMMM y G vvvv
fr	japanese	yMMMMM	MMMMM y G
fr	japanese	yMMMMdhmsvvvv	d MMMM y G h:mm:ss a vvvv
fr	japanese	yMMMMdv	d MMMM y G v
fr	japanese	yMdE	E d/M/y GGGGG
fr	japanese	yMdEEEE	EEEE d/M/y GGGGG
fr	japanese	yMdEEEEE	EEEEE d/M/y GGGGG
fr	japanese	yMdEEEEEE	EEEEEE d/M/y GGGGG
fr	japanese	yMdd	dd/M/y GGGGG
fr	japanese	yMv	M/y GGGGG v
fr	japanese	yQ	QQQ y G
fr	japanese	yQQQ	QQQ y G
fr	japanese	yQQQQ	QQQQ y G
fr	japanese	yy	yy G
fr	japanese	yyMd	d/M/yy GGGGG
fr	japanese	yyyy	y G
fr	japanese	yyyyMd	d/M/y GGGGG
fr	japanese	z	z
fr	japanese	zz	zz
fr	japanese	zzz	zzz
fr	japanese	zzzz	zzzz
fr	japanese	zzzzz	zzzzz
fr	buddhist	B	B
fr	buddhist	BBBB	BBBB
fr	buddhist	BBBBB	BBBBB
fr	buddhist	BBBBBhm	h:mm BBBBB
fr	buddhist	BBBBhm	h:mm BBBB
fr	buddhist	Bhh	hh B
fr	buddhist	Bhm	h:mm B
fr	buddhist	C	HH
fr	buddhist	CC	HH
fr	buddhist	CCC	HH
fr	buddhist	CCCC	HH
fr	buddhist	CCCCC	HH
fr	buddhist	CCCCCC	HH
fr	buddhist	CCCCCCm	HH:mm
fr	buddhist	CCCCCm	HH:mm
fr	buddhist	CCCCm	HH:mm
fr	buddhist	CCCm	HH:mm
fr	buddhist	CCm	HH:mm
fr	buddhist	Cm	HH:mm
fr	buddhist	E	ccc
fr	buddhist	EEEE	cccc
fr	buddhist	EEEEE	ccccc
fr	buddhist	EEEEEE	cccccc
fr	buddhist	G	G
fr	buddhist	GG	GG
fr	buddhist	GGG	GGG
fr	buddhist	GGGG	GGGG
fr	buddhist	GGGGG	GGGGG
fr	buddhist	GGGGGyMd	dd/MM/y GGGGG
fr	buddhist	GGGGyMd	dd/MM/y GGGG
fr	buddhist	GGGyMd	dd/MM/y GGG
fr	buddhist	GGyMd	dd/MM/y GG
fr	buddhist	H	HH
fr	buddhist	HH	HH
fr	buddhist	HHm	HH:mm
fr	buddhist	Hm	HH:mm
fr	buddhist	Hms	HH:mm:ss
fr	buddhist	J	HH
fr	buddhist	JJ	HH
fr	buddhist	JJJ	HH
fr	buddhist	JJJJ	HH
fr	buddhist	JJJJJ	HH
fr	buddhist	JJJJJJ	HH
fr	buddhist	JJJJJJm	HH:mm
fr	buddhist	JJJJJm	HH:mm
fr	buddhist	JJJJm	HH:mm
fr	buddhist	JJJm	HH:mm
fr	buddhist	JJm	HH:mm
fr	buddhist	Jm	HH:mm
fr	buddhist	M	L
fr	buddhist	MM	LL
fr	buddhist	MMM	LLL
fr	buddhist	MMMMM	LLLLL
fr	buddhist	Q	Q
fr	buddhist	QQ	QQ
fr	buddhist	QQQ	QQQ
fr	buddhist	QQQQ	QQQQ
fr	buddhist	QQQQQ	QQQQQ
fr	buddhist	U	y G
fr	buddhist	UUUU	y G
fr	buddhist	d	d
fr	buddhist	dd	dd
fr	buddhist	h	h a
fr	buddhist	hh	hh a
fr	buddhist	hhm	hh:mm a
fr	buddhist	hm	h:mm a
fr	buddhist	hmm	h:mm a
fr	buddhist	hms	h:mm:ss a
fr	buddhist	hmss	h:mm:ss a
fr	buddhist	hmsz	h:mm:ss a z
fr	buddhist	hmszz	h:mm:ss a zz
fr	buddhist	hmszzz	h:mm:ss a zzz
fr	buddhist	hmszzzz	h:mm:ss a zzzz
fr	buddhist	hmszzzzz	h:mm:ss a zzzzz
fr	buddhist	j	HH
fr	buddhist	jj	HH
fr	buddhist	jjj	HH
fr	buddhist	jjjj	HH
fr	buddhist	jjjjj	HH
fr	buddhist	jjjjjj	HH
fr	buddhist	jjjjjjm	HH:mm
fr	buddhist	jjjjjm	HH:mm
fr	buddhist	jjjjm	HH:mm
fr	buddhist	jjjm	HH:mm
fr	buddhist	jm	HH:mm
fr	buddhist	m	m
fr	buddhist	mm	mm
fr	buddhist	s	s
fr	buddhist	ss	ss
fr	buddhist	v	v
fr	buddhist	vvvv	vvvv
fr	buddhist	y	y G
fr	buddhist	yM	MM/y GGGGG
fr	buddhist	yMM	MM/y GGGGG
fr	buddhist	yMMM	MMM y G
fr	buddhist	yMMMM	MMMM y G
fr	buddhist	yMMMMEEEEdvvvv	EEEE d MMMM y G vvvv
fr	buddhist	yMMMMM	MMMMM y G
fr	buddhist	yMMMMdhmsvvvv	d MMMM y G h:mm:ss a vvvv
fr	buddhist	yMMMMdv	d MMMM y G v
fr	buddhist	yMdE	E dd/MM/y GGGGG
fr	buddhist	yMdEEEE	EEEE dd/MM/y GGGGG
fr	buddhist	yMdEEEEE	EEEEE dd/MM/y GGGGG
fr	buddhist	yMdEEEEEE	EEEEEE dd/MM/y GGGGG
fr	buddhist	yMdd	dd/MM/y GGGGG
fr	buddhist	yMv	MM/y GGGGG v
fr	buddhist	yQ	QQQ y G
fr	buddhist	yQQQ	QQQ y G
fr	buddhist	yQQQQ	QQQQ y G
fr	buddhist	yy	yy G
fr	buddhist	yyMd	dd/MM/yy GGGGG
fr	buddhist	yyyy	y G
fr	buddhist	yyyyMd	dd/MM/y GGGGG
fr	buddhist	z	z
fr	buddhist	zz	zz
fr	buddhist	zzz	zzz
fr	buddhist	zzzz	zzzz
fr	buddhist	zzzzz	zzzzz
fr	chinese	B	B
fr	chinese	BBBB	BBBB
fr	chinese	BBBBB	BBBBB
fr	chinese	BBBBBhm	h:mm BBBBB
fr	chinese	BBBBhm	h:mm BBBB
fr	chinese	Bhh	hh B
fr	chinese	Bhm	h:mm B
fr	chinese	C	HH
fr	chinese	CC	HH
fr	chinese	CCC	HH
fr	chinese	CCCC	HH
fr	chinese	CCCCC	HH
fr	chinese	CCCCCC	HH
fr	chinese	CCCCCCm	HH:mm
fr	chinese	CCCCCm	HH:mm
fr	chinese	CCCCm	HH:mm
fr	chinese	CCCm	HH:mm
fr	chinese	CCm	HH:mm
fr	chinese	Cm	HH:mm
fr	chinese	E	ccc
fr	chinese	EEEE	cccc
fr	chinese	EEEEE	ccccc
fr	chinese	EEEEEE	cccccc
fr	chinese	G	G
fr	chinese	GG	GG
fr	chinese	GGG	GGG
fr	chinese	GGGG	GGGG
fr	chinese	GGGGG	GGGGG
fr	chinese	GGGGGyMd	d MMM U
fr	chinese	GGGGyMd	d MMM U
fr	chinese	GGGyMd	d MMM U
fr	chinese	GGyMd	d MMM U
fr	chinese	H	HH
fr	chinese	HH	HH
fr	chinese	HHm	HH:mm
fr	chinese	Hm	HH:mm
fr	chinese	Hms	HH:mm:ss
fr	chinese	J	HH
fr	chinese	JJ	HH
fr	chinese	JJJ	HH
fr	chinese	JJJJ	HH
fr	chinese	JJJJJ	HH
fr	chinese	JJJJJJ	HH
fr	chinese	JJJJJJm	HH:mm
fr	chinese	JJJJJm	HH:mm
fr	chinese	JJJJm	HH:mm
fr	chinese	JJJm	HH:mm
fr	chinese	JJm	HH:mm
fr	chinese	Jm	HH:mm
fr	chinese	M	L
fr	chinese	MM	LL
fr	chinese	MMM	LLL
fr	chinese	MMMMM	LLLLL
fr	chinese	Q	Q
fr	chinese	QQ	QQ
fr	chinese	QQQ	QQQ
fr	chinese	QQQQ	QQQQ
fr	chinese	QQQQQ	QQQQQ
fr	chinese	U	U
fr	chinese	UUUU	U
fr	chinese	d	d
fr	chinese	dd	dd
fr	chinese	h	h a
fr	chinese	hh	hh a
fr	chinese	hhm	hh:mm a
fr	chinese	hm	h:mm a
fr	chinese	hmm	h:mm a
fr	chinese	hms	h:mm:ss a
fr	chinese	hmss	h:mm:ss a
fr	chinese	hmsz	h:mm:ss a z
fr	chinese	hmszz	h:mm:ss a zz
fr	chinese	hmszzz	h:mm:ss a zzz
fr	chinese	hmszzzz	h:mm:ss a zzzz
fr	chinese	hmszzzzz	h:mm:ss a zzzzz
fr	chinese	j	HH
fr	chinese	jj	HH
fr	chinese	jjj	HH
fr	chinese	jjjj	HH
fr	chinese	jjjjj	HH
fr	chinese	jjjjjj	HH
fr	chinese	jjjjjjm	HH:mm
fr	chinese	jjjjjm	HH:mm
fr	chinese	jjjjm	HH:mm
fr	chinese	jjjm	HH:mm
fr	chinese	jm	HH:mm
fr	chinese	m	m
fr	chinese	mm	mm
fr	chinese	s	s
fr	chinese	ss	ss
fr	chinese	v	v
