locale	calendar	skeleton	pattern
gd	islamic-civil	BBBBBhm	h:mmBBBBB
gd	islamic-civil	Bhm	h:mmB
gd	islamic-civil	C	HH
gd	islamic-civil	CCCCC	HH
gd	islamic-civil	GGGGG	GGGGG
gd	islamic-civil	hmss	h:mm:ssa
gd	islamic-rgsa	Cms	HH:mm:ss
gd	islamic-rgsa	MMM	LLL
gd	islamic-rgsa	jjjjjjm	HH:mm
gd	islamic-rgsa	jjm	HH:mm
gd	islamic-rgsa	yMMMM	LLLL y
gd	islamic-rgsa	yyyyMd	d/M/y GGGGG
gd	islamic-tbla	CCm	HH:mm
gd	islamic-tbla	HHm	HH:mm
gd	islamic-tbla	JJJJJJm	HH:mm
gd	islamic-tbla	QQQ	QQQ
gd	islamic-tbla	jjjjjjm	HH:mm
gd	islamic-tbla	jjjjm	HH:mm
gd	islamic-umalqura	Bh	hB
gd	islamic-umalqura	JJJ	HH
gd	islamic-umalqura	hmszz	h:mm:ssa zz
gd	islamic-umalqura	v	v
gd	japanese	CCCC	HH
gd	japanese	CCCCCC	HH
gd	japanese	hmm	h:mma
gd	japanese	yMdd	dd/M/y GGGGG
gd	japanese	zzzz	zzzz
gd	persian	EEEEE	ccccc
gd	persian	JJJJm	HH:mm
gd	persian	JJJm	HH:mm
gd	persian	MMMMM	LLLLL
gd	persian	QQQQQ	QQQQQ
gd	persian	yMMMMEEEEd	EEEE, d MMMM y G
gd	persian	yQQQQ	QQQQ y G
gd	roc	CCCCC	HH
gd	roc	G	G
gd	roc	GGG	GGG
gd	roc	GGGGG	GGGGG
gd	roc	GGGGGyMd	d/M/y GGGGG
gd	roc	hmss	h:mm:ssa
gl	buddhist	JJ	HH
gl	buddhist	hh	hh a
gl	buddhist	hmm	h:mm a
gl	buddhist	mm	mm
gl	buddhist	vvvv	vvvv
gl	buddhist	yM	M-y
gl	buddhist	yMMM	MMM 'de' y
gl	buddhist	yMdEEEEEE	EEEEEE, d/M/y
gl	chinese	CCCC	HH
gl	chinese	EEEEEE	cccccc
gl	chinese	JJJJJJ	HH
gl	chinese	hmm	h:mm a
gl	chinese	yMdEEEE	r-MM-dd, EEEE
gl	chinese	yMdEEEEEE	r-MM-dd, EEEEEE
gl	chinese	yMdd	r-MM-dd
gl	chinese	zzzz	zzzz
gl	coptic	Hm	HH:mm
gl	coptic	yMdEEEEE	EEEEE, d/M/y
gl	dangi	Bh	h B
gl	dangi	Hms	HH:mm:ss
gl	dangi	yMv	r-MM v
gl	dangi	zzz	zzz
gl	ethiopic	B	B
gl	ethiopic	CCCCCm	HH:mm
gl	ethiopic	Cm	HH:mm
gl	ethiopic	hms	h:mm:ss a
gl	ethiopic	hmszzzz	h:mm:ss a zzzz
gl	ethiopic	j	HH
gl	ethiopic	jjj	HH
gl	gregorian	BBBBhm	h:mm BBBB
gl	gregorian	CCC	HH
gl	gregorian	yMdEEEEE	EEEEE, d/M/y
gl	hebrew	BBBBB	BBBBB
gl	hebrew	Bhh	hh B
gl	hebrew	CCCm	HH:mm
gl	hebrew	J	HH
gl	hebrew	JJJJJ	HH
gl	hebrew	jjjjj	HH
gl	hebrew	zzzzz	zzzzz
gl	indian	BBBBB	BBBBB
gl	indian	JJJJJ	HH
gl	indian	hms	h:mm:ss a
gl	indian	hmszzzz	h:mm:ss a zzzz
gl	indian	jjj	HH
gl	indian	jjjjj	HH
gl	indian	z	z
gl	indian	zzzzz	zzzzz
gl	islamic	CCCCCCm	HH:mm
gl	islamic	Cms	HH:mm:ss
gl	islamic	MMM	LLL
gl	islamic	Q	Q
gl	islamic	jjm	HH:mm
gl	islamic	jm	HH:mm
gl	islamic	y	y G
gl	islamic	yMMMM	MMMM 'de' y
gl	islamic-civil	BBBBBhm	h:mm BBBBB
gl	islamic-civil	BBBBhm	h:mm BBBB
gl	islamic-civil	yMdE	E, d/M/y
gl	islamic-rgsa	CCm	HH:mm
gl	islamic-rgsa	HHm	HH:mm
gl	islamic-rgsa	JJJm	HH:mm
gl	islamic-rgsa	QQQ	QQQ
gl	islamic-rgsa	jjjjm	HH:mm
gl	islamic-tbla	Jm	HH:mm
gl	islamic-tbla	jjjjm	HH:mm
gl	islamic-tbla	yMM	MM/y
gl	islamic-umalqura	Cm	HH:mm
gl	islamic-umalqura	z	z
gl	japanese	BBBB	BBBB
gl	japanese	GG	GG
gl	japanese	GGGG	GGGG
gl	japanese	QQ	QQ
gl	japanese	QQQQ	QQQQ
gl	japanese	hmszzz	h:mm:ss a zzz
gl	japanese	jj	HH
gl	japanese	jjjj	HH
gl	japanese	yQ	QQQ y
gl	japanese	yQQQ	QQQ y
gl	japanese	yy	yy G
gl	japanese	yyyy	y G
gl	persian	CCCCCCm	HH:mm
gl	persian	JJJJJJm	HH:mm
gl	persian	Jm	HH:mm
gl	persian	M	L
gl	persian	jjjjjjm	HH:mm
gl	roc	BBBBhm	h:mm BBBB
gl	roc	Bhm	h:mm B
gl	roc	hmss	h:mm:ss a
gu	buddhist	JJJJJm	hh:mm
gu	buddhist	M	L
gu	buddhist	MMM	LLL
gu	chinese	Bhm	h:mm B
gu	chinese	GGGGGyMd	r MMM d
gu	chinese	GGGyMd	r MMM d
gu	chinese	yMdE	r-MM-dd, E
gu	coptic	CCCC	h aaaa
gu	coptic	GGGGyMd	GGGG y-MM-dd
gu	coptic	JJ	hh
gu	coptic	MMMM	LLLL
gu	coptic	h	h a
gu	coptic	hh	hh a
gu	coptic	mm	mm
gu	coptic	yM	M/G y
gu	coptic	yMdHmsv	d/M/G y HH:mm:ss v
gu	coptic	yMdd	dd/M/G y
gu	coptic	zzzz	zzzz
gu	dangi	CCm	h:mm a
gu	dangi	EEEEE	ccccc
gu	dangi	HHm	HH:mm
gu	dangi	JJJJJJm	hh:mm
gu	dangi	JJJJm	hh:mm
gu	dangi	MMMMM	LLLLL
gu	dangi	QQQ	QQQ
gu	dangi	QQQQQ	QQQQQ
gu	dangi	jjjjjjm	h:mm aaaaa
gu	dangi	jjjm	h:mm aaaa
gu	dangi	yQQQQ	r(U) QQQQ
gu	ethiopic	GyMd	G y-MM-dd
gu	ethiopic	HmsS	HH:mm:ss.S
gu	ethiopic	hm	hh:mm a
gu	ethiopic	s	s
gu	gregorian	hms	h:mm:ss a
gu	gregorian	jjj	h aaaa
gu	gregorian	z	z
gu	hebrew	GGG	GGG
gu	hebrew	hmss	hh:mm:ss a
gu	hebrew	yMMMMdhmsvvvv	d MMMM, G y hh:mm:ss a vvvv
gu	hebrew	yMMMMdv	d MMMM, G y v
gu	indian	C	h a
gu	indian	GGG	GGG
gu	indian	GyMd	G y-MM-dd
gu	indian	Hm	HH:mm
gu	indian	HmsS	HH:mm:ss.S
gu	islamic	CC	h a
gu	islamic	HH	HH
gu	islamic	MM	LL
gu	islamic	vvvv	vvvv
gu	islamic	yMMM	MMM G y
gu	islamic	yMd	d/M/G y
gu	islamic	yMdHmsv	d/M/G y HH:mm:ss v
gu	islamic	zz	zz
gu	islamic-civil	BBBBB	BBBBB
gu	islamic-civil	JJJ	hh
gu	islamic-civil	JJJJJ	hh
gu	islamic-civil	jjjjj	h aaaaa
gu	islamic-civil	v	v
gu	islamic-civil	zzzzz	zzzzz
gu	islamic-rgsa	hms	hh:mm:ss a
gu	islamic-rgsa	jjj	h aaaa
gu	islamic-tbla	hmszz	hh:mm:ss a zz
gu	islamic-umalqura	BBBBBhm	h:mm BBBBB
gu	islamic-umalqura	C	h a
gu	islamic-umalqura	yMdE	E, d/M/G y
gu	japanese	JJJm	hh:mm
gu	japanese	U	G y
gu	japanese	yMM	MM-y G
gu	japanese	yMMMM	MMMM G y
gu	persian	BBBB	BBBB
gu	persian	GG	GG
gu	persian	GGGG	GGGG
gu	persian	GGGGyMd	GGGG y-MM-dd
gu	persian	QQ	QQ
gu	persian	QQQQ	QQQQ
gu	persian	h	h a
gu	persian	hmm	hh:mm a
gu	persian	hmszzz	hh:mm:ss a zzz
gu	persian	jj	h a
gu	persian	jjjj	h aaaa
gu	persian	yQ	QQQ G y
gu	persian	yQQQ	QQQ G y
gu	persian	yy	G yy
gu	persian	yyyy	G y
gu	roc	JJJ	hh
gu	roc	z	z
ha	buddhist	BBBB	BBBB
ha	buddhist	GG	GG
ha	buddhist	GGGG	GGGG
ha	buddhist	GGGGyMd	GGGG y-MM-dd
ha	buddhist	QQ	QQ
ha	buddhist	QQQQ	QQQQ
ha	buddhist	jj	HH
ha	buddhist	jjjj	HH
ha	buddhist	jjjjjj	HH
ha	buddhist	yMMMMM	MMMMM y
ha	buddhist	yQ	QQQ y
ha	buddhist	yQQQ	QQQ y
ha	buddhist	yy	yy
ha	buddhist	yyyy	G y
ha	chinese	CCCCCC	HH
ha	chinese	GG	GG
ha	chinese	QQ	QQ
ha	chinese	UUUU	r(U)
ha	chinese	hmsz	h:mm:ss a z
ha	chinese	hmszzzzz	h:mm:ss a zzzzz
ha	chinese	jj	HH
ha	chinese	yQ	r(U) QQQ
ha	chinese	yy	rr(U)
ha	coptic	CCC	HH
ha	coptic	CCCCC	HH
ha	coptic	GGGGG	GGGGG
ha	coptic	GGGGGyMd	GGGGG y-MM-dd
ha	coptic	GGGyMd	GGG y-MM-dd
ha	coptic	GyMd	G y-MM-dd
ha	coptic	HmsS	HH:mm:ss.S
ha	dangi	B	B
ha	dangi	hms	h:mm:ss a
ha	dangi	j	HH
ha	dangi	jjj	HH
ha	ethiopic	B	B
ha	ethiopic	Hms	HH:mm:ss
ha	ethiopic	hmszzzz	h:mm:ss a zzzz
ha	ethiopic	j	HH
ha	ethiopic	yMv	v, M/y
ha	ethiopic	zzz	zzz
ha	gregorian	BBBBBhm	h:mm BBBBB
ha	gregorian	CCCCC	HH
ha	gregorian	GGG	GGG
ha	gregorian	GGGGG	GGGGG
ha	gregorian	Hm	HH:mm
ha	gregorian	yMdE	E, M/d/y
ha	hebrew	v	v
ha	indian	B	B
ha	indian	Bh	h B
ha	indian	Bhh	hh B
ha	indian	j	HH
ha	islamic	jjjjjjm	HH:mm
ha	islamic	jm	HH:mm
ha	islamic-civil	BBBBhm	h:mm BBBB
ha	islamic-civil	CCC	HH
ha	islamic-civil	s	s
ha	islamic-rgsa	CCCCCCm	HH:mm
ha	islamic-rgsa	CCCCm	HH:mm
ha	islamic-rgsa	Q	Q
ha	islamic-rgsa	jjjm	HH:mm
ha	islamic-rgsa	y	y
ha	islamic-rgsa	yMMMMEEEEd	EEEE, d MMMM, y
ha	islamic-rgsa	yMMMMEEEEdvvvv	vvvv, EEEE, d MMMM, y
ha	islamic-tbla	JJJm	HH:mm
ha	islamic-tbla	Q	Q
ha	islamic-tbla	y	y
ha	islamic-tbla	yMM	yMM
ha	islamic-umalqura	B	B
ha	islamic-umalqura	j	HH
ha	japanese	EEEE	cccc
ha	japanese	GGyMd	GG y-MM-dd
ha	japanese	H	HH
ha	japanese	JJJJ	HH
ha	japanese	dd	dd
ha	japanese	hmszzzzz	h:mm:ss a zzzzz
ha	japanese	ss	ss
ha	japanese	yMdEEEEEE	EEEEEE, M/d/y
ha	persian	CCm	HH:mm
ha	persian	HHm	HH:mm
ha	persian	JJJJJm	HH:mm
ha	persian	Jm	HH:mm
ha	persian	QQQ	QQQ
ha	persian	jjjjjm	HH:mm
ha	persian	jjjjm	HH:mm
ha	persian	jjjm	HH:mm
ha	persian	yMMMMd	G y MMMM d
ha	roc	hm	h:mm a
ha	roc	yMMMMdv	v, G y MMMM d
ha	roc	yMdE	E, M/d/y
he	buddhist	CC	H
he	buddhist	EEEEEE	cccccc
he	buddhist	H	H
he	buddhist	HH	HH
he	buddhist	JJJJJJ	H
he	buddhist	MM	LL
he	buddhist	UUUU	y G
he	buddhist	hmsz	h:mm:ss a z
he	buddhist	hmszzz	h:mm:ss a zzz
he	buddhist	hmszzzzz	h:mm:ss a zzzzz
he	buddhist	zz	zz
he	chinese	H	HH
he	chinese	UUUU	r(U)
he	chinese	hmsz	h:mm:ss a z
he	coptic	BBBBhm	h:mm BBBB
he	coptic	CCCCC	H
he	coptic	GGGGG	GGGGG
he	coptic	yMdE	E, d/M/y G
he	coptic	yMdEEEEE	EEEEE, d/M/y G
he	dangi	JJJ	HH
he	dangi	z	z
he	gregorian	G	G
he	gregorian	GGG	GGG
he	gregorian	Hm	H:mm
he	hebrew	Bhh	hh B
he	hebrew	CCCCCm	H:mm
he	hebrew	hmszz	h:mm:ss a zz
he	hebrew	v	v
he	indian	B	B
he	indian	CCCCCm	H:mm
he	indian	hms	h:mm:ss a
he	indian	hmszzzz	h:mm:ss a zzzz
he	indian	j	H
he	indian	jjj	H
he	islamic	JJm	H:mm
he	islamic	M	L
he	islamic	hhm	hh:mm a
he	islamic	jm	H:mm
he	islamic	yMMMMEEEEdvvvv	EEEE, d בMMMM y, vvvv
he	islamic-civil	Bhm	h:mm B
he	islamic-civil	GGGyMd	d/M/y GGG
he	islamic-civil	hm	h:mm a
he	islamic-civil	yMMMMdv	d בMMMM y, v
he	islamic-rgsa	JJJm	H:mm
he	islamic-rgsa	yMM	MM/y G
he	islamic-rgsa	yMMMMEEEEd	EEEE, d בMMMM y
he	islamic-tbla	Cms	H:mm:ss
he	islamic-tbla	EEEEE	ccccc
he	islamic-tbla	JJJJm	H:mm
he	islamic-tbla	MMM	LLL
he	islamic-tbla	MMMMM	LLLLL
he	islamic-tbla	QQQQQ	QQQQQ
he	islamic-tbla	jjm	H:mm
he	islamic-tbla	yQQQQ	QQQQ y
he	islamic-tbla	yyMd	d.M.yy G
he	islamic-tbla	yyyyMd	d.M.y G
he	islamic-umalqura	Cm	H:mm
he	islamic-umalqura	hmszzzz	h:mm:ss a zzzz
he	japanese	GGGGyMd	d/M/y GGGG
he	japanese	JJ	H
he	japanese	hh	‏hh a
he	japanese	mm	mm
he	japanese	vvvv	vvvv
he	japanese	yM	M.y G
he	japanese	yMMM	MMM y G
he	japanese	yMdEEEEEE	EEEEEE, d/M/y G
he	persian	CCCCCCm	H:mm
he	persian	Cms	H:mm:ss
he	persian	MMM	LLL
he	persian	jjjjm	H:mm
he	persian	jjjm	H:mm
he	persian	jjm	H:mm
he	roc	BBBBBhm	h:mm BBBBB
he	roc	BBBBhm	h:mm BBBB
he	roc	CCC	H
he	roc	CCCCC	H
he	roc	GGGGG	GGGGG
he	roc	s	s
he	roc	yMdE	E, d/M/y G
hi	buddhist	CCCCCC	h aaaaa
hi	buddhist	GG	GG
hi	buddhist	H	HH
hi	buddhist	QQ	QQ
hi	buddhist	UUUU	y G
hi	buddhist	hmsz	h:mm:ss a z
hi	buddhist	jj	h a
hi	buddhist	yMdEEEE	EEEE, d/M/y GGGGG
hi	buddhist	yQ	QQQ G y
hi	buddhist	yy	yy G
hi	chinese	BBBB	BBBB
hi	chinese	CCCCCC	h aaaaa
hi	chinese	GGGG	GGGG
hi	chinese	H	HH
hi	chinese	QQQQ	QQQQ
hi	chinese	dd	dd
hi	chinese	jjjj	h aaaa
hi	chinese	ss	ss
hi	chinese	yQQQ	r(U) QQQ
hi	chinese	yyyy	r(U)
hi	coptic	BBBBhm	BBBB h:mm
hi	coptic	Bhm	B h:mm
hi	coptic	Hm	HH:mm
hi	dangi	JJJ	hh
hi	dangi	hmszz	h:mm:ss a zz
hi	dangi	z	z
hi	ethiopic	Bh	B h
hi	ethiopic	CCCm	h:mm aaaa
hi	gregorian	Bhm	B h:mm
hi	gregorian	GGGGGyMd	GGGGG d/M/y
hi	gregorian	yMdE	E, d/M/y
hi	hebrew	CCCCCm	h:mm aaaaa
hi	hebrew	hms	h:mm:ss a
hi	hebrew	hmszz	h:mm:ss a zz
hi	hebrew	jjj	h aaaa
hi	hebrew	v	v
hi	indian	B	B
hi	indian	CCCCCm	h:mm aaaaa
hi	indian	JJJ	hh
hi	indian	hmszz	h:mm:ss a zz
hi	indian	j	h a
hi	islamic	Q	Q
hi	islamic	y	G y
hi	islamic	yMM	GGGGG MM/y
hi	islamic	yyMd	G d/M/yy
hi	islamic-civil	BBBBBhm	BBBBB h:mm
hi	islamic-civil	G	G
hi	islamic-civil	GGG	GGG
hi	islamic-civil	GyMd	GGGGG d/M/y
hi	islamic-civil	HmsS	HH:mm:ss.S
hi	islamic-civil	yMdEEEEE	G EEEEE, d/M/y
hi	islamic-rgsa	Cms	h:mm:ss a
hi	islamic-rgsa	MMM	MMM
hi	islamic-rgsa	Q	Q
hi	islamic-rgsa	jjm	h:mm a
hi	islamic-rgsa	jm	h:mm a
hi	islamic-rgsa	y	G y
hi	islamic-rgsa	yMMMMEEEEd	G EEEE, d MMMM y
hi	islamic-rgsa	yMMMMEEEEdvvvv	G EEEE, d MMMM y, vvvv
hi	islamic-rgsa	yyMd	G d/M/yy
hi	islamic-tbla	EEEEE	ccccc
hi	islamic-tbla	JJJJJm	hh:mm
hi	islamic-tbla	JJJJm	hh:mm
hi	islamic-tbla	JJm	hh:mm
hi	islamic-tbla	MMMMM	MMMMM
hi	islamic-tbla	Q	Q
hi	islamic-tbla	QQQQQ	QQQQQ
hi	islamic-tbla	hhm	hh:mm a
hi	islamic-tbla	jjjjjm	h:mm aaaaa
hi	islamic-tbla	jjjm	h:mm aaaa
hi	islamic-tbla	y	G y
hi	islamic-tbla	yMMMMEEEEd	G EEEE, d MMMM y
hi	islamic-tbla	yMMMMEEEEdvvvv	G EEEE, d MMMM y, vvvv
hi	islamic-tbla	yMMMMd	G d MMMM y
hi	islamic-tbla	yQQQQ	QQQQ G y
hi	islamic-umalqura	Bhh	B hh
hi	japanese	GGyMd	GG d/M/y
hi	japanese	d	d
hi	japanese	hmm	h:mm a
hi	japanese	jjjjjj	h aaaaa
hi	japanese	vvvv	vvvv
hi	japanese	yMMM	G MMM y
hi	persian	CCm	h:mm a
hi	persian	HHm	HH:mm
hi	persian	JJJJJm	hh:mm
hi	persian	JJJm	hh:mm
hi	persian	M	M
hi	persian	QQQ	QQQ
hi	persian	jjjjjm	h:mm aaaaa
hi	persian	yMMMM	G y MMMM
hi	persian	yMMMMEEEEdvvvv	G EEEE, d MMMM y, vvvv
hi	persian	yMMMMd	G d MMMM y
hi	roc	C	h a
hi	roc	CCC	h aaaa
hi	roc	GGGyMd	GGG d/M/y
hi	roc	Hm	HH:mm
hi	roc	yMdE	G E, d/M/y
hi_Latn	buddhist	CC	h a
hi_Latn	buddhist	EEEE	cccc
hi_Latn	buddhist	EEEEEE	cccccc
hi_Latn	buddhist	HH	HH
hi_Latn	buddhist	JJJJ	hh
hi_Latn	buddhist	JJJJJJ	hh
hi_Latn	buddhist	MM	LL
hi_Latn	buddhist	hmszzz	h:mm:ss a zzz
hi_Latn	buddhist	hmszzzzz	h:mm:ss a zzzzz
hi_Latn	buddhist	yMdEEEEEE	EEEEEE, d/M/y GGGGG
hi_Latn	buddhist	zz	zz
hi_Latn	chinese	CC	h a
hi_Latn	chinese	EEEEEE	cccccc
hi_Latn	chinese	GGyMd	d MMM r
hi_Latn	chinese	HH	HH
hi_Latn	chinese	JJJJJJ	hh
hi_Latn	chinese	MM	LL
hi_Latn	chinese	hmm	h:mm a
hi_Latn	chinese	hmszzz	h:mm:ss a zzz
hi_Latn	chinese	vvvv	vvvv
hi_Latn	chinese	yMMM	MMM r(U)
hi_Latn	chinese	yMdEEEEEE	EEEEEE, dd/MM/r
hi_Latn	chinese	zz	zz
hi_Latn	coptic	BBBBBhm	h:mm BBBBB
hi_Latn	coptic	GGG	GGG
hi_Latn	dangi	Hms	HH:mm:ss
hi_Latn	dangi	hmszzzz	h:mm:ss a zzzz
hi_Latn	dangi	yMv	MM/r, v
hi_Latn	dangi	z	z
hi_Latn	dangi	zzz	zzz
hi_Latn	ethiopic	BBBBB	BBBBB
hi_Latn	ethiopic	CCCm	h:mm aaaa
hi_Latn	ethiopic	Cm	h:mm a
hi_Latn	ethiopic	J	hh
hi_Latn	ethiopic	JJJ	hh
hi_Latn	ethiopic	JJJJJ	hh
hi_Latn	ethiopic	jjjjj	h aaaaa
hi_Latn	ethiopic	zzzzz	zzzzz
hi_Latn	gregorian	Bhm	h:mm B
hi_Latn	gregorian	GGGyMd	dd/MM/y GGG
hi_Latn	gregorian	hm	h:mm a
hi_Latn	gregorian	hmss	h:mm:ss a
hi_Latn	gregorian	s	s
hi_Latn	gregorian	yMdEEEEE	EEEEE, d/M/y
hi_Latn	hebrew	Cm	h:mm a
hi_Latn	hebrew	JJJ	hh
hi_Latn	hebrew	hmszzzz	h:mm:ss a zzzz
hi_Latn	hebrew	v	v
hi_Latn	indian	BBBBB	BBBBB
hi_Latn	indian	Hms	HH:mm:ss
hi_Latn	indian	JJJJJ	hh
hi_Latn	indian	jjjjj	h aaaaa
hi_Latn	indian	yMv	M/y GGGGG, v
hi_Latn	indian	z	z
hi_Latn	indian	zzz	zzz
hi_Latn	indian	zzzzz	zzzzz
hi_Latn	islamic	CCCCm	h:mm aaaa
hi_Latn	islamic	Cms	h:mm:ss a
hi_Latn	islamic	JJJJJm	hh:mm
hi_Latn	islamic	Jm	hh:mm
hi_Latn	islamic	MMM	LLL
hi_Latn	islamic	Q	Q
hi_Latn	islamic	jjjjjm	h:mm aaaaa
hi_Latn	islamic	jjjm	h:mm aaaa
hi_Latn	islamic	jjm	h:mm a
hi_Latn	islamic	y	y G
hi_Latn	islamic	yMMMMd	d MMMM, y G
hi_Latn	islamic-civil	yMdE	E d/M/y G
hi_Latn	islamic-civil	yMdEEEEE	EEEEE d/M/y G
hi_Latn	islamic-rgsa	Cms	h:mm:ss a
hi_Latn	islamic-rgsa	JJJJJJm	hh:mm
hi_Latn	islamic-rgsa	JJJm	hh:mm
hi_Latn	islamic-rgsa	M	LL
hi_Latn	islamic-rgsa	MMM	LLL
hi_Latn	islamic-rgsa	jjjjjjm	h:mm aaaaa
hi_Latn	islamic-rgsa	jjjjm	h:mm aaaa
hi_Latn	islamic-rgsa	jjm	h:mm a
hi_Latn	islamic-tbla	CCCCCCm	h:mm aaaaa
hi_Latn	islamic-tbla	CCm	h:mm a
hi_Latn	islamic-tbla	HHm	HH:mm
hi_Latn	islamic-tbla	JJJJJJm	hh:mm
hi_Latn	islamic-tbla	JJJJJm	hh:mm
hi_Latn	islamic-tbla	M	LL
hi_Latn	islamic-tbla	QQQ	QQQ
hi_Latn	islamic-tbla	jjjjjjm	h:mm aaaaa
hi_Latn	islamic-tbla	jjjjm	h:mm aaaa
hi_Latn	islamic-umalqura	BBBBB	BBBBB
hi_Latn	islamic-umalqura	JJJ	hh
hi_Latn	islamic-umalqura	JJJJJ	hh
hi_Latn	islamic-umalqura	jjjjj	h aaaaa
hi_Latn	islamic-umalqura	z	z
hi_Latn	islamic-umalqura	zzzzz	zzzzz
hi_Latn	japanese	CCCC	h aaaa
hi_Latn	japanese	GG	GG
hi_Latn	japanese	QQ	QQ
hi_Latn	japanese	h	h a
hi_Latn	japanese	jj	h a
hi_Latn	japanese	yMdEEEE	EEEE, MMMM d, y G
hi_Latn	japanese	yMdd	dd/MM/y GGGGG
hi_Latn	japanese	yQ	QQQ y G
hi_Latn	japanese	yy	yy G
hi_Latn	japanese	zzzz	zzzz
hi_Latn	persian	CCCCCCm	h:mm aaaaa
hi_Latn	persian	EEEEE	ccccc
hi_Latn	persian	JJJJm	hh:mm
hi_Latn	persian	MMMMM	LLLLL
hi_Latn	persian	Q	Q
hi_Latn	persian	QQQQQ	QQQQQ
hi_Latn	persian	y	y G
hi_Latn	persian	yMM	MM/y GGGGG
hi_Latn	persian	yMMMMEEEEdvvvv	EEEE, d MMMM y G, vvvv
hi_Latn	persian	yQQQQ	QQQQ y G
hi_Latn	persian	yyMd	d/M/yy GGGGG
hi_Latn	persian	yyyyMd	d/M/y GGGGG
hi_Latn	roc	BBBBBhm	h:mm BBBBB
hi_Latn	roc	CCC	h aaaa
hi_Latn	roc	Hm	HH:mm
hi_Latn	roc	hmss	h:mm:ss a
hi_Latn	roc	yMdEEEEE	EEEEE, d/M/y GGGGG
hr	buddhist	JJm	HH:mm
hr	buddhist	Q	Q
hr	buddhist	hhm	hh:mm a
hr	buddhist	jjjm	HH:mm
hr	buddhist	jm	HH:mm
hr	buddhist	y	y. G
hr	buddhist	yMMMM	LLLL y. G
hr	chinese	GGG	GGG
hr	chinese	hmss	h:mm:ss a
hr	chinese	yMMMMdv	r(U) MMMM d v
hr	coptic	EEEEEE	cccccc
hr	coptic	H	HH
hr	coptic	JJ	HH
hr	coptic	JJJJJJ	HH
hr	coptic	hh	hh a
hr	coptic	hmszzzzz	hh:mm:ss a (zzzzz)
hr	coptic	mm	mm
hr	coptic	vvvv	vvvv
hr	coptic	yM	MM. y. GGGGG
hr	coptic	yMMM	LLL y. G
hr	coptic	yMd	dd. MM. y. GGGGG
hr	dangi	JJJm	HH:mm
hr	dangi	Jm	HH:mm
hr	dangi	U	r(U)
hr	dangi	yMMMM	r(U) MMMM
hr	dangi	yMMMMEEEEd	r(U) MMMM d, EEEE
hr	ethiopic	Bhm	h:mm B
hr	ethiopic	GGGyMd	d. M. y. GGG
hr	ethiopic	yMdE	E, dd. MM. y. GGGGG
hr	gregorian	B	B
hr	gregorian	Hms	HH:mm:ss
hr	gregorian	j	HH
hr	gregorian	yMv	MM. y. v
hr	gregorian	zzz	zzz
hr	hebrew	C	HH
hr	hebrew	GGGGGyMd	d. M. y. GGGGG
hr	hebrew	GGGyMd	d. M. y. GGG
hr	hebrew	yMdE	E, dd. MM. y. GGGGG
hr	indian	BBBBBhm	h:mm BBBBB
hr	indian	CCC	HH
hr	indian	G	G
hr	indian	GGGyMd	d. M. y. GGG
hr	indian	GyMd	d. M. y. GGGGG
hr	indian	Hm	HH:mm
hr	indian	HmsS	HH:mm:ss,S
hr	islamic	CCCC	HH
hr	islamic	EEEEEE	cccccc
hr	islamic	JJ	HH
hr	islamic	JJJJJJ	HH
hr	islamic	MMMM	LLLL
hr	islamic	hh	hh a
hr	islamic	hmm	hh:mm a
hr	islamic	hmszzz	hh:mm:ss a (zzz)
hr	islamic	hmszzzzz	hh:mm:ss a (zzzzz)
hr	islamic	mm	mm
hr	islamic	yM	MM. y. GGGGG
hr	islamic	yMdd	dd. MM. y. GGGGG
hr	islamic	zzzz	zzzz
hr	islamic-civil	B	B
hr	islamic-civil	hmszz	hh:mm:ss a (zz)
hr	islamic-civil	j	HH
hr	islamic-rgsa	BBBBB	BBBBB
hr	islamic-rgsa	Bh	h B
hr	islamic-rgsa	Hms	HH:mm:ss
hr	islamic-rgsa	JJJJJ	HH
hr	islamic-rgsa	jjjjj	HH
hr	islamic-rgsa	v	v
hr	islamic-rgsa	yMv	MM. y. GGGGG v
hr	islamic-rgsa	zzz	zzz
hr	islamic-rgsa	zzzzz	zzzzz
hr	islamic-tbla	Bh	h B
hr	islamic-tbla	CCCm	HH:mm
hr	islamic-tbla	JJJ	HH
hr	islamic-tbla	v	v
hr	islamic-umalqura	yMdE	E, dd. MM. y. GGGGG
hr	japanese	CCCCm	HH:mm
hr	japanese	E	ccc
hr	japanese	JJJJJJm	HH:mm
hr	japanese	Jm	HH:mm
hr	japanese	MMM	LLL
hr	japanese	jjjjjjm	HH:mm
hr	japanese	m	m
hr	japanese	yyMd	d. M. yy. GGGGG
hr	japanese	yyyyMd	d. M. y. G
hr	persian	UUUU	y. G
hr	persian	h	hh a
hr	persian	hmsz	hh:mm:ss a (z)
hr	persian	hmszzzzz	hh:mm:ss a (zzzzz)
hr	persian	jjjjjj	HH
hr	persian	yMMMMM	LLLLL y. G
hr	persian	yMdEEEEEE	EEEEEE, dd. MM. y. GGGGG
hr	roc	Bh	h B
hr	roc	Bhh	hh B
hr	roc	hmszz	hh:mm:ss a (zz)
hsb	buddhist	v	v
hsb	chinese	BBBBB	BBBBB
hsb	chinese	Hms	HH:mm:ss
hsb	chinese	J	HH
hsb	chinese	JJJJJ	HH
