locale	calendar	skeleton	pattern
rm	chinese	yMMMMd	r(U) MMMM d
rm	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
rm	chinese	GyMd	r MMM d
rm	chinese	HmsS	HH:mm:ss,S
rm	chinese	Cms	HH:mm:ss
rm	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
rm	chinese	Bh	h B
rm	chinese	MMMM	LLLL
rm	chinese	jjm	HH:mm
ro	gregorian	yMd	dd.MM.y
ro	gregorian	yMMMMd	y MMMM d
ro	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ro	gregorian	GyMd	dd.MM.y G
ro	gregorian	HmsS	HH:mm:ss,S
ro	gregorian	Cms	HH:mm:ss
ro	gregorian	yMdHmsv	dd.MM.y, HH:mm:ss v
ro	gregorian	Bh	h B
ro	gregorian	MMMM	LLLL
ro	gregorian	jjm	HH:mm
ro	japanese	yMd	dd.MM.y G
ro	japanese	yMMMMd	d MMMM y G
ro	japanese	yMMMMEEEEd	EEEE, d MMMM y G
ro	japanese	GyMd	dd.MM.y G
ro	japanese	HmsS	HH:mm:ss,S
ro	japanese	Cms	HH:mm:ss
ro	japanese	yMdHmsv	dd.MM.y G, HH:mm:ss v
ro	japanese	Bh	h B
ro	japanese	MMMM	LLLL
ro	japanese	jjm	HH:mm
ro	buddhist	yMd	dd.MM.y G
ro	buddhist	yMMMMd	d MMMM y G
ro	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
ro	buddhist	GyMd	dd.MM.y G
ro	buddhist	HmsS	HH:mm:ss,S
ro	buddhist	Cms	HH:mm:ss
ro	buddhist	yMdHmsv	dd.MM.y G, HH:mm:ss v
ro	buddhist	Bh	h B
ro	buddhist	MMMM	LLLL
ro	buddhist	jjm	HH:mm
ro	chinese	yMd	r-MM-dd
ro	chinese	yMMMMd	r(U) MMMM d
ro	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ro	chinese	GyMd	r MMM d
ro	chinese	HmsS	HH:mm:ss,S
ro	chinese	Cms	HH:mm:ss
ro	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ro	chinese	Bh	h B
ro	chinese	MMMM	LLLL
ro	chinese	jjm	HH:mm
root	gregorian	yMd	y-MM-dd
root	gregorian	yMMMMd	y MMMM d
root	gregorian	yMMMMEEEEd	y MMMM d, EEEE
root	gregorian	GyMd	G y-MM-dd
root	gregorian	HmsS	HH:mm:ss.S
root	gregorian	Cms	h:mm:ss a
root	gregorian	yMdHmsv	y-MM-dd HH:mm:ss v
root	gregorian	Bh	h B
root	gregorian	MMMM	LLLL
root	gregorian	jjm	h:mm a
root	japanese	yMd	G y-MM-dd
root	japanese	yMMMMd	G y MMMM d
root	japanese	yMMMMEEEEd	G y MMMM d, EEEE
root	japanese	GyMd	G y-MM-dd
root	japanese	HmsS	HH:mm:ss.S
root	japanese	Cms	h:mm:ss a
root	japanese	yMdHmsv	G y-MM-dd HH:mm:ss v
root	japanese	Bh	h B
root	japanese	MMMM	LLLL
root	japanese	jjm	h:mm a
root	buddhist	yMd	G y-MM-dd
root	buddhist	yMMMMd	G y MMMM d
root	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
root	buddhist	GyMd	G y-MM-dd
root	buddhist	HmsS	HH:mm:ss.S
root	buddhist	Cms	h:mm:ss a
root	buddhist	yMdHmsv	G y-MM-dd HH:mm:ss v
root	buddhist	Bh	h B
root	buddhist	MMMM	LLLL
root	buddhist	jjm	h:mm a
root	chinese	yMd	r-MM-dd
root	chinese	yMMMMd	r(U) MMMM d
root	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
root	chinese	GyMd	r MMM d
root	chinese	HmsS	HH:mm:ss.S
root	chinese	Cms	h:mm:ss a
root	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
root	chinese	Bh	h B
root	chinese	MMMM	LLLL
root	chinese	jjm	h:mm a
sd	gregorian	yMd	y-MM-dd
sd	gregorian	yMMMMd	y MMMM d
sd	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sd	gregorian	GyMd	M/d/y G
sd	gregorian	HmsS	HH:mm:ss.S
sd	gregorian	Cms	h:mm:ss a
sd	gregorian	yMdHmsv	y-MM-dd HH:mm:ss v
sd	gregorian	Bh	h B
sd	gregorian	MMMM	LLLL
sd	gregorian	jjm	h:mm a
sd	japanese	yMd	G y-MM-dd
sd	japanese	yMMMMd	G y MMMM d
sd	japanese	yMMMMEEEEd	G y MMMM d, EEEE
sd	japanese	GyMd	M/d/y GGGGG
sd	japanese	HmsS	HH:mm:ss.S
sd	japanese	Cms	h:mm:ss a
sd	japanese	yMdHmsv	G y-MM-dd HH:mm:ss v
sd	japanese	Bh	h B
sd	japanese	MMMM	LLLL
sd	japanese	jjm	h:mm a
sd	buddhist	yMd	G y-MM-dd
sd	buddhist	yMMMMd	G y MMMM d
sd	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
sd	buddhist	GyMd	M/d/y GGGGG
sd	buddhist	HmsS	HH:mm:ss.S
sd	buddhist	Cms	h:mm:ss a
sd	buddhist	yMdHmsv	G y-MM-dd HH:mm:ss v
sd	buddhist	Bh	h B
sd	buddhist	MMMM	LLLL
sd	buddhist	jjm	h:mm a
sd	chinese	yMd	r-MM-dd
sd	chinese	yMMMMd	r(U) MMMM d
sd	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sd	chinese	GyMd	r MMM d
sd	chinese	HmsS	HH:mm:ss.S
sd	chinese	Cms	h:mm:ss a
sd	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sd	chinese	Bh	h B
sd	chinese	MMMM	LLLL
sd	chinese	jjm	h:mm a
sd_Arab	gregorian	yMd	y-MM-dd
sd_Arab	gregorian	yMMMMd	y MMMM d
sd_Arab	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sd_Arab	gregorian	GyMd	M/d/y G
sd_Arab	gregorian	HmsS	HH:mm:ss.S
sd_Arab	gregorian	Cms	h:mm:ss a
sd_Arab	gregorian	yMdHmsv	y-MM-dd HH:mm:ss v
sd_Arab	gregorian	Bh	h B
sd_Arab	gregorian	MMMM	LLLL
sd_Arab	gregorian	jjm	h:mm a
sd_Arab	japanese	yMd	G y-MM-dd
sd_Arab	japanese	yMMMMd	G y MMMM d
sd_Arab	japanese	yMMMMEEEEd	G y MMMM d, EEEE
sd_Arab	japanese	GyMd	M/d/y GGGGG
sd_Arab	japanese	HmsS	HH:mm:ss.S
sd_Arab	japanese	Cms	h:mm:ss a
sd_Arab	japanese	yMdHmsv	G y-MM-dd HH:mm:ss v
sd_Arab	japanese	Bh	h B
sd_Arab	japanese	MMMM	LLLL
sd_Arab	japanese	jjm	h:mm a
sd_Arab	buddhist	yMd	G y-MM-dd
sd_Arab	buddhist	yMMMMd	G y MMMM d
sd_Arab	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
sd_Arab	buddhist	GyMd	M/d/y GGGGG
sd_Arab	buddhist	HmsS	HH:mm:ss.S
sd_Arab	buddhist	Cms	h:mm:ss a
sd_Arab	buddhist	yMdHmsv	G y-MM-dd HH:mm:ss v
sd_Arab	buddhist	Bh	h B
sd_Arab	buddhist	MMMM	LLLL
sd_Arab	buddhist	jjm	h:mm a
sd_Arab	chinese	yMd	r-MM-dd
sd_Arab	chinese	yMMMMd	r(U) MMMM d
sd_Arab	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sd_Arab	chinese	GyMd	r MMM d
sd_Arab	chinese	HmsS	HH:mm:ss.S
sd_Arab	chinese	Cms	h:mm:ss a
sd_Arab	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sd_Arab	chinese	Bh	h B
sd_Arab	chinese	MMMM	LLLL
sd_Arab	chinese	jjm	h:mm a
shn	gregorian	yMd	y-MM-dd
shn	gregorian	yMMMMd	y MMMM d
shn	gregorian	yMMMMEEEEd	y MMMM d, EEEE
shn	gregorian	GyMd	G y-MM-dd
shn	gregorian	HmsS	HH:mm:ss.S
shn	gregorian	Cms	h:mm:ss B
shn	gregorian	yMdHmsv	y-MM-dd HH:mm:ss v
shn	gregorian	Bh	h B
shn	gregorian	MMMM	LLLL
shn	gregorian	jjm	HH:mm
shn	japanese	yMd	G y-MM-dd
shn	japanese	yMMMMd	G y MMMM d
shn	japanese	yMMMMEEEEd	G y MMMM d - EEEE
shn	japanese	GyMd	G y-MM-dd
shn	japanese	HmsS	HH:mm:ss.S
shn	japanese	Cms	h:mm:ss B
shn	japanese	yMdHmsv	G y-MM-dd HH:mm:ss v
shn	japanese	Bh	h B
shn	japanese	MMMM	LLLL
shn	japanese	jjm	HH:mm
shn	buddhist	yMd	GGGGG y-MM-dd
shn	buddhist	yMMMMd	G y MMMM d
shn	buddhist	yMMMMEEEEd	G y MMMM d - EEEE
shn	buddhist	GyMd	GGGGG y-MM-dd
shn	buddhist	HmsS	HH:mm:ss.S
shn	buddhist	Cms	h:mm:ss B
shn	buddhist	yMdHmsv	GGGGG y-MM-dd HH:mm:ss v
shn	buddhist	Bh	h B
shn	buddhist	MMMM	LLLL
shn	buddhist	jjm	HH:mm
shn	chinese	yMd	r-MM-dd
shn	chinese	yMMMMd	r(U) MMMM d
shn	chinese	yMMMMEEEEd	r(U) MMMM d - EEEE
shn	chinese	GyMd	r MMM d
shn	chinese	HmsS	HH:mm:ss.S
shn	chinese	Cms	h:mm:ss B
shn	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
shn	chinese	Bh	h B
shn	chinese	MMMM	LLLL
shn	chinese	jjm	HH:mm
si	gregorian	yMd	y-M-d
si	gregorian	yMMMMd	y MMMM d
si	gregorian	yMMMMEEEEd	y MMMM d, EEEE
si	gregorian	GyMd	G y-MM-dd
si	gregorian	HmsS	HH.mm.ss.S
si	gregorian	Cms	HH.mm.ss
si	gregorian	yMdHmsv	y-M-d v HH.mm.ss
si	gregorian	Bh	B h
si	gregorian	MMMM	LLLL
si	gregorian	jjm	HH.mm
si	japanese	yMd	G y-M-d
si	japanese	yMMMMd	G y MMMM d
si	japanese	yMMMMEEEEd	G y MMMM d, EEEE
si	japanese	GyMd	G y-MM-dd
si	japanese	HmsS	HH:mm:ss.S
si	japanese	Cms	HH:mm:ss
si	japanese	yMdHmsv	G y-M-d HH:mm:ss v
si	japanese	Bh	B h
si	japanese	MMMM	LLLL
si	japanese	jjm	HH:mm
si	buddhist	yMd	G y-M-d
si	buddhist	yMMMMd	G y MMMM d
si	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
si	buddhist	GyMd	G y-MM-dd
si	buddhist	HmsS	HH:mm:ss.S
si	buddhist	Cms	HH:mm:ss
si	buddhist	yMdHmsv	G y-M-d HH:mm:ss v
si	buddhist	Bh	B h
si	buddhist	MMMM	LLLL
si	buddhist	jjm	HH:mm
si	chinese	yMd	r-MM-dd
si	chinese	yMMMMd	r(U) MMMM d
si	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
si	chinese	GyMd	r MMM d
si	chinese	HmsS	HH:mm:ss.S
si	chinese	Cms	HH:mm:ss
si	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
si	chinese	Bh	h B
si	chinese	MMMM	LLLL
si	chinese	jjm	HH:mm
sk	gregorian	yMd	d. M. y
sk	gregorian	yMMMMd	d. MMMM y
sk	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sk	gregorian	GyMd	d. M. y GGGGG
sk	gregorian	HmsS	H:mm:ss,S
sk	gregorian	Cms	H:mm:ss
sk	gregorian	yMdHmsv	d. M. y H:mm:ss v
sk	gregorian	Bh	h B
sk	gregorian	MMMM	LLLL
sk	gregorian	jjm	H:mm
sk	japanese	yMd	d. M. y GGGGG
sk	japanese	yMMMMd	d. MMMM y G
sk	japanese	yMMMMEEEEd	EEEE d. M. y G
sk	japanese	GyMd	G y-MM-dd
sk	japanese	HmsS	H:mm:ss,S
sk	japanese	Cms	H:mm:ss
sk	japanese	yMdHmsv	d. M. y GGGGG, H:mm:ss v
sk	japanese	Bh	h B
sk	japanese	MMMM	LLLL
sk	japanese	jjm	H:mm
sk	buddhist	yMd	d. M. y GGGGG
sk	buddhist	yMMMMd	d. MMMM y G
sk	buddhist	yMMMMEEEEd	EEEE d. M. y G
sk	buddhist	GyMd	G y-MM-dd
sk	buddhist	HmsS	H:mm:ss,S
sk	buddhist	Cms	H:mm:ss
sk	buddhist	yMdHmsv	d. M. y GGGGG, H:mm:ss v
sk	buddhist	Bh	h B
sk	buddhist	MMMM	LLLL
sk	buddhist	jjm	H:mm
sk	chinese	yMd	r-MM-dd
sk	chinese	yMMMMd	r(U) MMMM d
sk	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sk	chinese	GyMd	r MMM d
sk	chinese	HmsS	HH:mm:ss,S
sk	chinese	Cms	HH:mm:ss
sk	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sk	chinese	Bh	h B
sk	chinese	MMMM	LLLL
sk	chinese	jjm	HH:mm
sl	gregorian	yMd	d. M. y
sl	gregorian	yMMMMd	y MMMM d
sl	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sl	gregorian	GyMd	d. M. y GGGGG
sl	gregorian	HmsS	HH:mm:ss,S
sl	gregorian	Cms	HH:mm:ss
sl	gregorian	yMdHmsv	d. M. y, HH:mm:ss v
sl	gregorian	Bh	h B
sl	gregorian	MMMM	LLLL
sl	gregorian	jjm	HH:mm
sl	japanese	yMd	d. M. y G
sl	japanese	yMMMMd	d. MMMM y G
sl	japanese	yMMMMEEEEd	EEEE, d. MMMM y G
sl	japanese	GyMd	d. M. y GGGGG
sl	japanese	HmsS	HH:mm:ss,S
sl	japanese	Cms	HH:mm:ss
sl	japanese	yMdHmsv	d. M. y G HH:mm:ss v
sl	japanese	Bh	h B
sl	japanese	MMMM	LLLL
sl	japanese	jjm	HH:mm
sl	buddhist	yMd	d. M. y G
sl	buddhist	yMMMMd	d. MMMM y G
sl	buddhist	yMMMMEEEEd	EEEE, d. MMMM y G
sl	buddhist	GyMd	d. M. y GGGGG
sl	buddhist	HmsS	HH:mm:ss,S
sl	buddhist	Cms	HH:mm:ss
sl	buddhist	yMdHmsv	d. M. y G HH:mm:ss v
sl	buddhist	Bh	h B
sl	buddhist	MMMM	LLLL
sl	buddhist	jjm	HH:mm
sl	chinese	yMd	r-MM-dd
sl	chinese	yMMMMd	r(U) MMMM d
sl	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sl	chinese	GyMd	r MMM d
sl	chinese	HmsS	HH:mm:ss,S
sl	chinese	Cms	HH:mm:ss
sl	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sl	chinese	Bh	h B
sl	chinese	MMMM	LLLL
sl	chinese	jjm	HH:mm
so	gregorian	yMd	M/d/y
so	gregorian	yMMMMd	y MMMM d
so	gregorian	yMMMMEEEEd	y MMMM d, EEEE
so	gregorian	GyMd	M/d/y GGGGG
so	gregorian	HmsS	HH:mm:ss.S
so	gregorian	Cms	h:mm:ss a
so	gregorian	yMdHmsv	M/d/y HH:mm:ss v
so	gregorian	Bh	h B
so	gregorian	MMMM	LLLL
so	gregorian	jjm	h:mm a
so	japanese	yMd	M/d/y GGGGG
so	japanese	yMMMMd	MMMM d, y G
so	japanese	yMMMMEEEEd	EEEE, MMMM d, y
so	japanese	GyMd	M/d/y GGGGG
so	japanese	HmsS	HH:mm:ss.S
so	japanese	Cms	h:mm:ss a
so	japanese	yMdHmsv	M/d/y GGGGG HH:mm:ss v
so	japanese	Bh	h B
so	japanese	MMMM	LLLL
so	japanese	jjm	h:mm a
so	buddhist	yMd	M/d/y GGGGG
so	buddhist	yMMMMd	MMMM d, y G
so	buddhist	yMMMMEEEEd	EEEE, MMMM d, y
so	buddhist	GyMd	M/d/y GGGGG
so	buddhist	HmsS	HH:mm:ss.S
so	buddhist	Cms	h:mm:ss a
so	buddhist	yMdHmsv	M/d/y GGGGG HH:mm:ss v
so	buddhist	Bh	h B
so	buddhist	MMMM	LLLL
so	buddhist	jjm	h:mm a
so	chinese	yMd	r-MM-dd
so	chinese	yMMMMd	r(U) MMMM d
so	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
so	chinese	GyMd	r MMM d
so	chinese	HmsS	HH:mm:ss.S
so	chinese	Cms	h:mm:ss a
so	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
so	chinese	Bh	h B
so	chinese	MMMM	LLLL
so	chinese	jjm	h:mm a
sq	gregorian	yMd	d.M.y
sq	gregorian	yMMMMd	y MMMM d
sq	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sq	gregorian	GyMd	d.M.y GGGG
sq	gregorian	HmsS	HH:mm:ss,S
sq	gregorian	Cms	h:mm:ss a
sq	gregorian	yMdHmsv	d.M.y, HH:mm:ss, v
sq	gregorian	Bh	h B
sq	gregorian	MMMM	LLLL
sq	gregorian	jjm	h:mm a
sq	japanese	yMd	d.M.y GGGGG
sq	japanese	yMMMMd	d MMMM y G
sq	japanese	yMMMMEEEEd	EEEE, d MMMM y G
sq	japanese	GyMd	d.M.y GGGGG
sq	japanese	HmsS	HH:mm:ss,S
sq	japanese	Cms	h:mm:ss a
sq	japanese	yMdHmsv	d.M.y GGGGG, HH:mm:ss, v
sq	japanese	Bh	h B
sq	japanese	MMMM	LLLL
sq	japanese	jjm	h:mm a
sq	buddhist	yMd	d.M.y GGGGG
sq	buddhist	yMMMMd	d MMMM y G
sq	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
sq	buddhist	GyMd	d.M.y GGGGG
sq	buddhist	HmsS	HH:mm:ss,S
sq	buddhist	Cms	h:mm:ss a
sq	buddhist	yMdHmsv	d.M.y GGGGG, HH:mm:ss, v
sq	buddhist	Bh	h B
sq	buddhist	MMMM	LLLL
sq	buddhist	jjm	h:mm a
sq	chinese	yMd	r-MM-dd
sq	chinese	yMMMMd	r(U) MMMM d
sq	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sq	chinese	GyMd	r MMM d
sq	chinese	HmsS	HH:mm:ss,S
sq	chinese	Cms	h:mm:ss a
sq	chinese	yMdHmsv	r-MM-dd HH:mm:ss, v
sq	chinese	Bh	h B
sq	chinese	MMMM	LLLL
sq	chinese	jjm	h:mm a
sr	gregorian	yMd	d. M. y.
sr	gregorian	yMMMMd	y MMMM d
sr	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sr	gregorian	GyMd	d.MM.y. GGGGG
sr	gregorian	HmsS	HH:mm:ss,S
sr	gregorian	Cms	HH:mm:ss
sr	gregorian	yMdHmsv	d. M. y. HH:mm:ss v
sr	gregorian	Bh	h B
sr	gregorian	MMMM	LLLL
sr	gregorian	jjm	HH:mm
sr	japanese	yMd	d.M.y. GGGGG
sr	japanese	yMMMMd	d. MMMM y. G
sr	japanese	yMMMMEEEEd	EEEE, d. MMMM y. G
sr	japanese	GyMd	d.M.y. GGGGG
sr	japanese	HmsS	HH:mm:ss,S
sr	japanese	Cms	HH:mm:ss
sr	japanese	yMdHmsv	d.M.y. GGGGG HH:mm:ss v
sr	japanese	Bh	h B
sr	japanese	MMMM	LLLL
sr	japanese	jjm	HH:mm
sr	buddhist	yMd	d.M.y. GGGGG
sr	buddhist	yMMMMd	d. MMMM y. G
sr	buddhist	yMMMMEEEEd	EEEE, d. MMMM y. G
sr	buddhist	GyMd	d.M.y. GGGGG
sr	buddhist	HmsS	HH:mm:ss,S
sr	buddhist	Cms	HH:mm:ss
sr	buddhist	yMdHmsv	d.M.y. GGGGG HH:mm:ss v
sr	buddhist	Bh	h B
sr	buddhist	MMMM	LLLL
sr	buddhist	jjm	HH:mm
sr	chinese	yMd	r-MM-dd
sr	chinese	yMMMMd	r(U) MMMM d
sr	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sr	chinese	GyMd	r MMM d
sr	chinese	HmsS	HH:mm:ss,S
sr	chinese	Cms	HH:mm:ss
sr	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sr	chinese	Bh	h B
sr	chinese	MMMM	LLLL
sr	chinese	jjm	HH:mm
sr_Cyrl	gregorian	yMd	d. M. y.
sr_Cyrl	gregorian	yMMMMd	y MMMM d
sr_Cyrl	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sr_Cyrl	gregorian	GyMd	d.MM.y. GGGGG
sr_Cyrl	gregorian	HmsS	HH:mm:ss,S
sr_Cyrl	gregorian	Cms	HH:mm:ss
sr_Cyrl	gregorian	yMdHmsv	d. M. y. HH:mm:ss v
sr_Cyrl	gregorian	Bh	h B
sr_Cyrl	gregorian	MMMM	LLLL
sr_Cyrl	gregorian	jjm	HH:mm
sr_Cyrl	japanese	yMd	d.M.y. GGGGG
sr_Cyrl	japanese	yMMMMd	d. MMMM y. G
sr_Cyrl	japanese	yMMMMEEEEd	EEEE, d. MMMM y. G
sr_Cyrl	japanese	GyMd	d.M.y. GGGGG
sr_Cyrl	japanese	HmsS	HH:mm:ss,S
sr_Cyrl	japanese	Cms	HH:mm:ss
sr_Cyrl	japanese	yMdHmsv	d.M.y. GGGGG HH:mm:ss v
sr_Cyrl	japanese	Bh	h B
sr_Cyrl	japanese	MMMM	LLLL
sr_Cyrl	japanese	jjm	HH:mm
sr_Cyrl	buddhist	yMd	d.M.y. GGGGG
sr_Cyrl	buddhist	yMMMMd	d. MMMM y. G
sr_Cyrl	buddhist	yMMMMEEEEd	EEEE, d. MMMM y. G
sr_Cyrl	buddhist	GyMd	d.M.y. GGGGG
sr_Cyrl	buddhist	HmsS	HH:mm:ss,S
sr_Cyrl	buddhist	Cms	HH:mm:ss
sr_Cyrl	buddhist	yMdHmsv	d.M.y. GGGGG HH:mm:ss v
sr_Cyrl	buddhist	Bh	h B
sr_Cyrl	buddhist	MMMM	LLLL
sr_Cyrl	buddhist	jjm	HH:mm
sr_Cyrl	chinese	yMd	r-MM-dd
sr_Cyrl	chinese	yMMMMd	r(U) MMMM d
sr_Cyrl	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sr_Cyrl	chinese	GyMd	r MMM d
sr_Cyrl	chinese	HmsS	HH:mm:ss,S
sr_Cyrl	chinese	Cms	HH:mm:ss
sr_Cyrl	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sr_Cyrl	chinese	Bh	h B
sr_Cyrl	chinese	MMMM	LLLL
sr_Cyrl	chinese	jjm	HH:mm
sr_Latn	gregorian	yMd	d. M. y.
sr_Latn	gregorian	yMMMMd	y MMMM d
sr_Latn	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sr_Latn	gregorian	GyMd	d.MM.y. GGGGG
sr_Latn	gregorian	HmsS	HH:mm:ss,S
sr_Latn	gregorian	Cms	HH:mm:ss
sr_Latn	gregorian	yMdHmsv	d. M. y. HH:mm:ss v
sr_Latn	gregorian	Bh	h B
sr_Latn	gregorian	MMMM	LLLL
sr_Latn	gregorian	jjm	HH:mm
sr_Latn	japanese	yMd	d.M.y. GGGGG
sr_Latn	japanese	yMMMMd	d. MMMM y. G
sr_Latn	japanese	yMMMMEEEEd	EEEE, d. MMMM y. G
sr_Latn	japanese	GyMd	d.M.y. GGGGG
sr_Latn	japanese	HmsS	HH:mm:ss,S
sr_Latn	japanese	Cms	HH:mm:ss
sr_Latn	japanese	yMdHmsv	d.M.y. GGGGG HH:mm:ss v
sr_Latn	japanese	Bh	h B
sr_Latn	japanese	MMMM	LLLL
sr_Latn	japanese	jjm	HH:mm
sr_Latn	buddhist	yMd	d.M.y. GGGGG
sr_Latn	buddhist	yMMMMd	d. MMMM y. G
sr_Latn	buddhist	yMMMMEEEEd	EEEE, d. MMMM y. G
sr_Latn	buddhist	GyMd	d.M.y. GGGGG
sr_Latn	buddhist	HmsS	HH:mm:ss,S
sr_Latn	buddhist	Cms	HH:mm:ss
sr_Latn	buddhist	yMdHmsv	d.M.y. GGGGG HH:mm:ss v
sr_Latn	buddhist	Bh	h B
sr_Latn	buddhist	MMMM	LLLL
sr_Latn	buddhist	jjm	HH:mm
sr_Latn	chinese	yMd	r-MM-dd
sr_Latn	chinese	yMMMMd	r(U) MMMM d
sr_Latn	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sr_Latn	chinese	GyMd	r MMM d
sr_Latn	chinese	HmsS	HH:mm:ss,S
sr_Latn	chinese	Cms	HH:mm:ss
sr_Latn	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sr_Latn	chinese	Bh	h B
sr_Latn	chinese	MMMM	LLLL
sr_Latn	chinese	jjm	HH:mm
sv	gregorian	yMd	y-MM-dd
sv	gregorian	yMMMMd	y MMMM d
sv	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sv	gregorian	GyMd	y-MM-dd GGGGG
sv	gregorian	HmsS	HH:mm:ss,S
sv	gregorian	Cms	HH:mm:ss
sv	gregorian	yMdHmsv	y-MM-dd HH:mm:ss v
sv	gregorian	Bh	h B
sv	gregorian	MMMM	LLLL
sv	gregorian	jjm	HH:mm
sv	japanese	yMd	y-MM-dd G
sv	japanese	yMMMMd	d MMMM y G
sv	japanese	yMMMMEEEEd	EEEE d MMMM y G
sv	japanese	GyMd	y-MM-dd GGGGG
sv	japanese	HmsS	HH:mm:ss,S
sv	japanese	Cms	HH:mm:ss
sv	japanese	yMdHmsv	y-MM-dd G HH:mm:ss v
sv	japanese	Bh	h B
sv	japanese	MMMM	LLLL
sv	japanese	jjm	HH:mm
sv	buddhist	yMd	y-MM-dd G
sv	buddhist	yMMMMd	d MMMM y G
sv	buddhist	yMMMMEEEEd	EEEE d MMMM y G
sv	buddhist	GyMd	y-MM-dd GGGGG
sv	buddhist	HmsS	HH:mm:ss,S
sv	buddhist	Cms	HH:mm:ss
sv	buddhist	yMdHmsv	y-MM-dd G HH:mm:ss v
sv	buddhist	Bh	h B
sv	buddhist	MMMM	LLLL
sv	buddhist	jjm	HH:mm
sv	chinese	yMd	r-MM-dd
sv	chinese	yMMMMd	r(U) MMMM d
sv	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sv	chinese	GyMd	d MMM r
sv	chinese	HmsS	HH:mm:ss,S
sv	chinese	Cms	HH:mm:ss
sv	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
sv	chinese	Bh	h B
sv	chinese	MMMM	LLLL
sv	chinese	jjm	HH:mm
sw	gregorian	yMd	d/M/y
sw	gregorian	yMMMMd	y MMMM d
sw	gregorian	yMMMMEEEEd	y MMMM d, EEEE
sw	gregorian	GyMd	d/M/y GGGGG
sw	gregorian	HmsS	HH:mm:ss.S
sw	gregorian	Cms	h:mm:ss B
sw	gregorian	yMdHmsv	d/M/y HH:mm:ss v
sw	gregorian	Bh	h B
sw	gregorian	MMMM	LLLL
sw	gregorian	jjm	HH:mm
sw	japanese	yMd	d/M/y G
sw	japanese	yMMMMd	d MMMM y G
sw	japanese	yMMMMEEEEd	EEEE, d MMMM y G
sw	japanese	GyMd	d/M/y GGGGG
sw	japanese	HmsS	HH:mm:ss.S
sw	japanese	Cms	h:mm:ss B
sw	japanese	yMdHmsv	d/M/y G HH:mm:ss v
sw	japanese	Bh	h B
sw	japanese	MMMM	LLLL
sw	japanese	jjm	HH:mm
sw	buddhist	yMd	d/M/y G
sw	buddhist	yMMMMd	d MMMM y G
sw	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
sw	buddhist	GyMd	d/M/y GGGGG
sw	buddhist	HmsS	HH:mm:ss.S
sw	buddhist	Cms	h:mm:ss B
sw	buddhist	yMdHmsv	d/M/y G HH:mm:ss v
sw	buddhist	Bh	h B
sw	buddhist	MMMM	LLLL
sw	buddhist	jjm	HH:mm
sw	chinese	yMd	r-MM-dd
sw	chinese	yMMMMd	r(U) MMMM d
sw	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
sw	chinese	GyMd	r MMM d
sw	chinese	HmsS	HH:mm:ss.S
sw	chinese	Cms	h:mm:ss B
