locale	number_format	format_length	input	expected
bn	decimal	long	1500.0	১.৫ হাজার
bn	decimal	long	5000.0	৫ হাজার
bn	decimal	long	10000.0	১০ হাজার
bn	decimal	long	15000.0	১৫ হাজার
bn	decimal	long	50000.0	৫০ হাজার
bn	decimal	long	100000.0	১ লাখ
bn	decimal	long	150000.0	১.৫ লাখ
bn	decimal	long	500000.0	৫ লাখ
bn	decimal	long	999999.9	১০ লাখ
bn	decimal	long	1000000.0	১০ লাখ
bn	decimal	long	1234567.0	১২ লাখ
bn	decimal	long	1500000.0	১৫ লাখ
bn	decimal	long	5000000.0	৫০ লাখ
bn	decimal	long	1.0E7	১ কোটি
bn	decimal	long	1.5E7	১.৫ কোটি
bn	decimal	long	5.0E7	৫ কোটি
bn	decimal	long	1.0E8	১০ কোটি
bn	decimal	long	1.5E8	১৫ কোটি
bn	decimal	long	5.0E8	৫০ কোটি
bn	decimal	long	1.0E9	১০০ কোটি
bn	decimal	long	1.5E9	১৫০ কোটি
bn	decimal	long	5.0E9	৫০০ কোটি
bn	decimal	long	1.0E10	১০০০ কোটি
bn	decimal	long	1.5E10	১৫০০ কোটি
bn	decimal	long	5.0E10	৫০০০ কোটি
bn	decimal	long	1.0E11	১০,০০০ কোটি
bn	decimal	long	1.5E11	১৫,০০০ কোটি
bn	decimal	long	5.0E11	৫০,০০০ কোটি
bn	decimal	long	1.0E12	১ লাখ কোটি
bn	decimal	long	1.5E12	১.৫ লাখ কোটি
bn	decimal	long	5.0E12	৫ লাখ কোটি
de	decimal		-5.0E12	-5.000.000.000.000
de	decimal		-1.5E12	-1.500.000.000.000
de	decimal		-1.0E12	-1.000.000.000.000
de	decimal		-5.0E11	-500.000.000.000
de	decimal		-1.5E11	-150.000.000.000
de	decimal		-1.0E11	-100.000.000.000
de	decimal		-5.0E10	-50.000.000.000
de	decimal		-1.5E10	-15.000.000.000
de	decimal		-1.0E10	-10.000.000.000
de	decimal		-5.0E9	-5.000.000.000
de	decimal		-1.5E9	-1.500.000.000
de	decimal		-1.0E9	-1.000.000.000
de	decimal		-5.0E8	-500.000.000
de	decimal		-1.5E8	-150.000.000
de	decimal		-1.0E8	-100.000.000
de	decimal		-5.0E7	-50.000.000
de	decimal		-1.5E7	-15.000.000
de	decimal		-1.0E7	-10.000.000
de	decimal		-5000000.0	-5.000.000
de	decimal		-1500000.0	-1.500.000
de	decimal		-1234567.0	-1.234.567
de	decimal		-1234565.0	-1.234.565
de	decimal		-1000000.0	-1.000.000
de	decimal		-999999.9	-999.999,9
de	decimal		-500000.0	-500.000
de	decimal		-150000.0	-150.000
de	decimal		-100000.0	-100.000
de	decimal		-50000.0	-50.000
de	decimal		-15000.0	-15.000
de	decimal		-10000.0	-10.000
de	decimal		-5000.0	-5.000
de	decimal		-1500.0	-1.500
de	decimal		-1234.56	-1.234,56
de	decimal		-1000.0	-1.000
de	decimal		-999.9	-999,9
de	decimal		-500.0	-500
de	decimal		-150.0	-150
de	decimal		-123.0	-123
de	decimal		-100.0	-100
de	decimal		-50.0	-50
de	decimal		-15.0	-15
de	decimal		-12.0	-12
de	decimal		-10.0	-10
de	decimal		-5.0	-5
de	decimal		-3.5	-3,5
de	decimal		-2.5	-2,5
de	decimal		-1.5	-1,5
de	decimal		-1.2	-1,2
de	decimal		-1.0	-1
de	decimal		-0.5	-0,5
de	decimal		-0.15000000000000002	-0,15
de	decimal		-0.135	-0,135
de	decimal		-0.125	-0,125
de	decimal		-0.1	-0,1
de	decimal		-0.05	-0,05
de	decimal		-0.015	-0,015
de	decimal		-0.01	-0,01
de	decimal		-0.00831765	-0,008318
de	decimal		-0.005	-0,005
de	decimal		-0.0015	-0,0015
de	decimal		-0.001	-0,001
de	decimal		-5.0E-4	-0,0005
de	decimal		-1.5000000000000001E-4	-0,00015
de	decimal		-1.23E-4	-0,000123
de	decimal		-1.0E-4	-0,0001
de	decimal		-5.0E-5	-0,00005
de	decimal		-1.5000000000000002E-5	-0,000015
de	decimal		-1.0E-5	-0,00001
de	decimal		-4.9999999999999996E-6	-0,000005
de	decimal		-1.5E-6	-0,000002
de	decimal		-1.0E-6	-0,000001
de	decimal		-0.0	-0
de	decimal		1.0E-6	0,000001
de	decimal		1.5E-6	0,000002
de	decimal		4.9999999999999996E-6	0,000005
de	decimal		1.0E-5	0,00001
de	decimal		1.5000000000000002E-5	0,000015
de	decimal		5.0E-5	0,00005
de	decimal		1.0E-4	0,0001
de	decimal		1.23E-4	0,000123
de	decimal		1.5000000000000001E-4	0,00015
de	decimal		5.0E-4	0,0005
de	decimal		0.001	0,001
de	decimal		0.0015	0,0015
de	decimal		0.005	0,005
de	decimal		0.01	0,01
de	decimal		0.015	0,015
de	decimal		0.05	0,05
de	decimal		0.1	0,1
de	decimal		0.125	0,125
de	decimal		0.135	0,135
de	decimal		0.15000000000000002	0,15
de	decimal		0.5	0,5
de	decimal		1.0	1
de	decimal		1.5	1,5
de	decimal		2.5	2,5
de	decimal		3.5	3,5
de	decimal		5.0	5
de	decimal		10.0	10
de	decimal		12.0	12
de	decimal		15.0	15
de	decimal		50.0	50
de	decimal		100.0	100
de	decimal		123.0	123
de	decimal		150.0	150
de	decimal		500.0	500
de	decimal		999.9	999,9
de	decimal		1000.0	1.000
de	decimal		1234.56	1.234,56
de	decimal		1500.0	1.500
de	decimal		5000.0	5.000
de	decimal		10000.0	10.000
de	decimal		15000.0	15.000
de	decimal		50000.0	50.000
de	decimal		100000.0	100.000
de	decimal		150000.0	150.000
de	decimal		500000.0	500.000
de	decimal		999999.9	999.999,9
de	decimal		1000000.0	1.000.000
de	decimal		1234567.0	1.234.567
de	decimal		1500000.0	1.500.000
de	decimal		5000000.0	5.000.000
de	decimal		1.0E7	10.000.000
de	decimal		1.5E7	15.000.000
de	decimal		5.0E7	50.000.000
de	decimal		1.0E8	100.000.000
de	decimal		1.5E8	150.000.000
de	decimal		5.0E8	500.000.000
de	decimal		1.0E9	1.000.000.000
de	decimal		1.5E9	1.500.000.000
de	decimal		5.0E9	5.000.000.000
de	decimal		1.0E10	10.000.000.000
de	decimal		1.5E10	15.000.000.000
de	decimal		5.0E10	50.000.000.000
de	decimal		1.0E11	100.000.000.000
de	decimal		1.5E11	150.000.000.000
de	decimal		5.0E11	500.000.000.000
de	decimal		1.0E12	1.000.000.000.000
de	decimal		1.5E12	1.500.000.000.000
de	decimal		5.0E12	5.000.000.000.000
de	percent		-5.0E12	-500.000.000.000.000 %
de	percent		-1.5E12	-150.000.000.000.000 %
de	percent		-1.0E12	-100.000.000.000.000 %
de	percent		-5.0E11	-50.000.000.000.000 %
de	percent		-1.5E11	-15.000.000.000.000 %
de	percent		-1.0E11	-10.000.000.000.000 %
de	percent		-5.0E10	-5.000.000.000.000 %
de	percent		-1.5E10	-1.500.000.000.000 %
de	percent		-1.0E10	-1.000.000.000.000 %
de	percent		-5.0E9	-500.000.000.000 %
de	percent		-1.5E9	-150.000.000.000 %
de	percent		-1.0E9	-100.000.000.000 %
de	percent		-5.0E8	-50.000.000.000 %
de	percent		-1.5E8	-15.000.000.000 %
de	percent		-1.0E8	-10.000.000.000 %
de	percent		-5.0E7	-5.000.000.000 %
de	percent		-1.5E7	-1.500.000.000 %
de	percent		-1.0E7	-1.000.000.000 %
de	percent		-5000000.0	-500.000.000 %
de	percent		-1500000.0	-150.000.000 %
de	percent		-1234567.0	-123.456.700 %
de	percent		-1234565.0	-123.456.500 %
de	percent		-1000000.0	-100.000.000 %
de	percent		-999999.9	-99.999.990 %
de	percent		-500000.0	-50.000.000 %
de	percent		-150000.0	-15.000.000 %
de	percent		-100000.0	-10.000.000 %
de	percent		-50000.0	-5.000.000 %
de	percent		-15000.0	-1.500.000 %
de	percent		-10000.0	-1.000.000 %
de	percent		-5000.0	-500.000 %
de	percent		-1500.0	-150.000 %
de	percent		-1234.56	-123.456 %
de	percent		-1000.0	-100.000 %
de	percent		-999.9	-99.990 %
de	percent		-500.0	-50.000 %
de	percent		-150.0	-15.000 %
de	percent		-123.0	-12.300 %
de	percent		-100.0	-10.000 %
de	percent		-50.0	-5.000 %
de	percent		-15.0	-1.500 %
de	percent		-12.0	-1.200 %
de	percent		-10.0	-1.000 %
de	percent		-5.0	-500 %
de	percent		-3.5	-350 %
de	percent		-2.5	-250 %
de	percent		-1.5	-150 %
de	percent		-1.2	-120 %
de	percent		-1.0	-100 %
de	percent		-0.5	-50 %
de	percent		-0.15000000000000002	-15 %
de	percent		-0.135	-13,5 %
de	percent		-0.125	-12,5 %
de	percent		-0.1	-10 %
de	percent		-0.05	-5 %
de	percent		-0.015	-1,5 %
de	percent		-0.01	-1 %
de	percent		-0.00831765	-0,831765 %
de	percent		-0.005	-0,5 %
de	percent		-0.0015	-0,15 %
de	percent		-0.001	-0,1 %
de	percent		-5.0E-4	-0,05 %
de	percent		-1.5000000000000001E-4	-0,015 %
de	percent		-1.23E-4	-0,0123 %
de	percent		-1.0E-4	-0,01 %
de	percent		-5.0E-5	-0,005 %
de	percent		-1.5000000000000002E-5	-0,0015 %
de	percent		-1.0E-5	-0,001 %
de	percent		-4.9999999999999996E-6	-0,0005 %
de	percent		-1.5E-6	-0,00015 %
de	percent		-1.0E-6	-0,0001 %
de	percent		-0.0	-0 %
de	percent		1.0E-6	0,0001 %
de	percent		1.5E-6	0,00015 %
de	percent		4.9999999999999996E-6	0,0005 %
de	percent		1.0E-5	0,001 %
de	percent		1.5000000000000002E-5	0,0015 %
de	percent		5.0E-5	0,005 %
de	percent		1.0E-4	0,01 %
de	percent		1.23E-4	0,0123 %
de	percent		1.5000000000000001E-4	0,015 %
de	percent		5.0E-4	0,05 %
de	percent		0.001	0,1 %
de	percent		0.0015	0,15 %
de	percent		0.005	0,5 %
de	percent		0.01	1 %
de	percent		0.015	1,5 %
de	percent		0.05	5 %
de	percent		0.1	10 %
de	percent		0.125	12,5 %
de	percent		0.135	13,5 %
de	percent		0.15000000000000002	15 %
de	percent		0.5	50 %
de	percent		1.0	100 %
de	percent		1.5	150 %
de	percent		2.5	250 %
de	percent		3.5	350 %
de	percent		5.0	500 %
de	percent		10.0	1.000 %
de	percent		12.0	1.200 %
de	percent		15.0	1.500 %
de	percent		50.0	5.000 %
de	percent		100.0	10.000 %
de	percent		123.0	12.300 %
de	percent		150.0	15.000 %
de	percent		500.0	50.000 %
de	percent		999.9	99.990 %
de	percent		1000.0	100.000 %
de	percent		1234.56	123.456 %
de	percent		1500.0	150.000 %
de	percent		5000.0	500.000 %
de	percent		10000.0	1.000.000 %
de	percent		15000.0	1.500.000 %
de	percent		50000.0	5.000.000 %
de	percent		100000.0	10.000.000 %
de	percent		150000.0	15.000.000 %
de	percent		500000.0	50.000.000 %
de	percent		999999.9	99.999.990 %
de	percent		1000000.0	100.000.000 %
de	percent		1234567.0	123.456.700 %
de	percent		1500000.0	150.000.000 %
de	percent		5000000.0	500.000.000 %
de	percent		1.0E7	1.000.000.000 %
de	percent		1.5E7	1.500.000.000 %
de	percent		5.0E7	5.000.000.000 %
de	percent		1.0E8	10.000.000.000 %
de	percent		1.5E8	15.000.000.000 %
de	percent		5.0E8	50.000.000.000 %
de	percent		1.0E9	100.000.000.000 %
de	percent		1.5E9	150.000.000.000 %
de	percent		5.0E9	500.000.000.000 %
de	percent		1.0E10	1.000.000.000.000 %
de	percent		1.5E10	1.500.000.000.000 %
de	percent		5.0E10	5.000.000.000.000 %
de	percent		1.0E11	10.000.000.000.000 %
de	percent		1.5E11	15.000.000.000.000 %
de	percent		5.0E11	50.000.000.000.000 %
de	percent		1.0E12	100.000.000.000.000 %
de	percent		1.5E12	150.000.000.000.000 %
de	percent		5.0E12	500.000.000.000.000 %
de	scientific		-5.0E12	-5E12
de	scientific		-1.5E12	-1,5E12
de	scientific		-1.0E12	-1E12
de	scientific		-5.0E11	-5E11
de	scientific		-1.5E11	-1,5E11
de	scientific		-1.0E11	-1E11
de	scientific		-5.0E10	-5E10
de	scientific		-1.5E10	-1,5E10
de	scientific		-1.0E10	-1E10
de	scientific		-5.0E9	-5E9
de	scientific		-1.5E9	-1,5E9
de	scientific		-1.0E9	-1E9
de	scientific		-5.0E8	-5E8
de	scientific		-1.5E8	-1,5E8
de	scientific		-1.0E8	-1E8
de	scientific		-5.0E7	-5E7
de	scientific		-1.5E7	-1,5E7
de	scientific		-1.0E7	-1E7
de	scientific		-5000000.0	-5E6
de	scientific		-1500000.0	-1,5E6
de	scientific		-1234567.0	-1,234567E6
de	scientific		-1234565.0	-1,234565E6
de	scientific		-1000000.0	-1E6
de	scientific		-999999.9	-9,999999E5
de	scientific		-500000.0	-5E5
de	scientific		-150000.0	-1,5E5
de	scientific		-100000.0	-1E5
de	scientific		-50000.0	-5E4
de	scientific		-15000.0	-1,5E4
de	scientific		-10000.0	-1E4
de	scientific		-5000.0	-5E3
de	scientific		-1500.0	-1,5E3
de	scientific		-1234.56	-1,23456E3
de	scientific		-1000.0	-1E3
de	scientific		-999.9	-9,999E2
de	scientific		-500.0	-5E2
de	scientific		-150.0	-1,5E2
de	scientific		-123.0	-1,23E2
de	scientific		-100.0	-1E2
de	scientific		-50.0	-5E1
de	scientific		-15.0	-1,5E1
de	scientific		-12.0	-1,2E1
de	scientific		-10.0	-1E1
de	scientific		-5.0	-5E0
de	scientific		-3.5	-3,5E0
de	scientific		-2.5	-2,5E0
de	scientific		-1.5	-1,5E0
de	scientific		-1.2	-1,2E0
de	scientific		-1.0	-1E0
de	scientific		-0.5	-5E-1
de	scientific		-0.15000000000000002	-1,5E-1
de	scientific		-0.135	-1,35E-1
de	scientific		-0.125	-1,25E-1
de	scientific		-0.1	-1E-1
de	scientific		-0.05	-5E-2
de	scientific		-0.015	-1,5E-2
de	scientific		-0.01	-1E-2
de	scientific		-0.00831765	-8,31765E-3
de	scientific		-0.005	-5E-3
de	scientific		-0.0015	-1,5E-3
de	scientific		-0.001	-1E-3
de	scientific		-5.0E-4	-5E-4
de	scientific		-1.5000000000000001E-4	-1,5E-4
de	scientific		-1.23E-4	-1,23E-4
de	scientific		-1.0E-4	-1E-4
de	scientific		-5.0E-5	-5E-5
de	scientific		-1.5000000000000002E-5	-1,5E-5
de	scientific		-1.0E-5	-1E-5
de	scientific		-4.9999999999999996E-6	-5E-6
de	scientific		-1.5E-6	-1,5E-6
de	scientific		-1.0E-6	-1E-6
de	scientific		-0.0	-0E0
de	scientific		1.0E-6	1E-6
de	scientific		1.5E-6	1,5E-6
de	scientific		4.9999999999999996E-6	5E-6
de	scientific		1.0E-5	1E-5
de	scientific		1.5000000000000002E-5	1,5E-5
de	scientific		5.0E-5	5E-5
de	scientific		1.0E-4	1E-4
de	scientific		1.23E-4	1,23E-4
de	scientific		1.5000000000000001E-4	1,5E-4
de	scientific		5.0E-4	5E-4
de	scientific		0.001	1E-3
de	scientific		0.0015	1,5E-3
de	scientific		0.005	5E-3
de	scientific		0.01	1E-2
de	scientific		0.015	1,5E-2
de	scientific		0.05	5E-2
de	scientific		0.1	1E-1
de	scientific		0.125	1,25E-1
de	scientific		0.135	1,35E-1
de	scientific		0.15000000000000002	1,5E-1
de	scientific		0.5	5E-1
de	scientific		1.0	1E0
de	scientific		1.5	1,5E0
de	scientific		2.5	2,5E0
de	scientific		3.5	3,5E0
de	scientific		5.0	5E0
de	scientific		10.0	1E1
de	scientific		12.0	1,2E1
de	scientific		15.0	1,5E1
de	scientific		50.0	5E1
de	scientific		100.0	1E2
de	scientific		123.0	1,23E2
de	scientific		150.0	1,5E2
de	scientific		500.0	5E2
de	scientific		999.9	9,999E2
de	scientific		1000.0	1E3
de	scientific		1234.56	1,23456E3
de	scientific		1500.0	1,5E3
de	scientific		5000.0	5E3
de	scientific		10000.0	1E4
de	scientific		15000.0	1,5E4
de	scientific		50000.0	5E4
de	scientific		100000.0	1E5
de	scientific		150000.0	1,5E5
de	scientific		500000.0	5E5
de	scientific		999999.9	9,999999E5
de	scientific		1000000.0	1E6
de	scientific		1234567.0	1,234567E6
de	scientific		1500000.0	1,5E6
de	scientific		5000000.0	5E6
de	scientific		1.0E7	1E7
de	scientific		1.5E7	1,5E7
de	scientific		5.0E7	5E7
de	scientific		1.0E8	1E8
de	scientific		1.5E8	1,5E8
de	scientific		5.0E8	5E8
de	scientific		1.0E9	1E9
de	scientific		1.5E9	1,5E9
de	scientific		5.0E9	5E9
de	scientific		1.0E10	1E10
de	scientific		1.5E10	1,5E10
de	scientific		5.0E10	5E10
de	scientific		1.0E11	1E11
de	scientific		1.5E11	1,5E11
de	scientific		5.0E11	5E11
de	scientific		1.0E12	1E12
de	scientific		1.5E12	1,5E12
de	scientific		5.0E12	5E12
de	decimal	short	-5.0E12	-5 Bio.
de	decimal	short	-1.5E12	-1,5 Bio.
de	decimal	short	-1.0E12	-1 Bio.
de	decimal	short	-5.0E11	-500 Mrd.
de	decimal	short	-1.5E11	-150 Mrd.
de	decimal	short	-1.0E11	-100 Mrd.
de	decimal	short	-5.0E10	-50 Mrd.
de	decimal	short	-1.5E10	-15 Mrd.
de	decimal	short	-1.0E10	-10 Mrd.
de	decimal	short	-5.0E9	-5 Mrd.
de	decimal	short	-1.5E9	-1,5 Mrd.
de	decimal	short	-1.0E9	-1 Mrd.
de	decimal	short	-5.0E8	-500 Mio.
de	decimal	short	-1.5E8	-150 Mio.
de	decimal	short	-1.0E8	-100 Mio.
de	decimal	short	-5.0E7	-50 Mio.
de	decimal	short	-1.5E7	-15 Mio.
de	decimal	short	-1.0E7	-10 Mio.
de	decimal	short	-5000000.0	-5 Mio.
de	decimal	short	-1500000.0	-1,5 Mio.
de	decimal	short	-1234567.0	-1,2 Mio.
de	decimal	short	-1234565.0	-1,2 Mio.
de	decimal	short	-1000000.0	-1 Mio.
de	decimal	short	-999999.9	-1 Mio.
de	decimal	short	-500000.0	-500.000
de	decimal	short	-150000.0	-150.000
de	decimal	short	-100000.0	-100.000
de	decimal	short	-50000.0	-50.000
de	decimal	short	-15000.0	-15.000
de	decimal	short	-10000.0	-10.000
de	decimal	short	-5000.0	-5000
de	decimal	short	-1500.0	-1500
de	decimal	short	-1234.56	-1235
de	decimal	short	-1000.0	-1000
de	decimal	short	-999.9	-1000
de	decimal	short	-500.0	-500
de	decimal	short	-150.0	-150
de	decimal	short	-123.0	-123
de	decimal	short	-100.0	-100
de	decimal	short	-50.0	-50
de	decimal	short	-15.0	-15
de	decimal	short	-12.0	-12
de	decimal	short	-10.0	-10
de	decimal	short	-5.0	-5
de	decimal	short	-3.5	-3,5
de	decimal	short	-2.5	-2,5
de	decimal	short	-1.5	-1,5
de	decimal	short	-1.2	-1,2
de	decimal	short	-1.0	-1
de	decimal	short	-0.5	-0,5
de	decimal	short	-0.15000000000000002	-0,15
de	decimal	short	-0.135	-0,14
de	decimal	short	-0.125	-0,12
de	decimal	short	-0.1	-0,1
de	decimal	short	-0.05	-0,05
de	decimal	short	-0.015	-0,015
de	decimal	short	-0.01	-0,01
de	decimal	short	-0.00831765	-0,0083
de	decimal	short	-0.005	-0,005
de	decimal	short	-0.0015	-0,0015
de	decimal	short	-0.001	-0,001
de	decimal	short	-5.0E-4	-0,0005
de	decimal	short	-1.5000000000000001E-4	-0,00015
de	decimal	short	-1.23E-4	-0,00012
de	decimal	short	-1.0E-4	-0,0001
de	decimal	short	-5.0E-5	-0,00005
de	decimal	short	-1.5000000000000002E-5	-0,000015
de	decimal	short	-1.0E-5	-0,00001
de	decimal	short	-4.9999999999999996E-6	-0,000005
de	decimal	short	-1.5E-6	-0,0000015
de	decimal	short	-1.0E-6	-0,000001
de	decimal	short	-0.0	-0
de	decimal	short	1.0E-6	0,000001
de	decimal	short	1.5E-6	0,0000015
de	decimal	short	4.9999999999999996E-6	0,000005
de	decimal	short	1.0E-5	0,00001
de	decimal	short	1.5000000000000002E-5	0,000015
de	decimal	short	5.0E-5	0,00005
de	decimal	short	1.0E-4	0,0001
de	decimal	short	1.23E-4	0,00012
de	decimal	short	1.5000000000000001E-4	0,00015
de	decimal	short	5.0E-4	0,0005
de	decimal	short	0.001	0,001
de	decimal	short	0.0015	0,0015
de	decimal	short	0.005	0,005
de	decimal	short	0.01	0,01
de	decimal	short	0.015	0,015
de	decimal	short	0.05	0,05
de	decimal	short	0.1	0,1
de	decimal	short	0.125	0,12
de	decimal	short	0.135	0,14
de	decimal	short	0.15000000000000002	0,15
de	decimal	short	0.5	0,5
de	decimal	short	1.0	1
de	decimal	short	1.5	1,5
de	decimal	short	2.5	2,5
de	decimal	short	3.5	3,5
de	decimal	short	5.0	5
de	decimal	short	10.0	10
de	decimal	short	12.0	12
de	decimal	short	15.0	15
de	decimal	short	50.0	50
de	decimal	short	100.0	100
de	decimal	short	123.0	123
de	decimal	short	150.0	150
de	decimal	short	500.0	500
de	decimal	short	999.9	1000
de	decimal	short	1000.0	1000
de	decimal	short	1234.56	1235
de	decimal	short	1500.0	1500
de	decimal	short	5000.0	5000
de	decimal	short	10000.0	10.000
de	decimal	short	15000.0	15.000
de	decimal	short	50000.0	50.000
de	decimal	short	100000.0	100.000
de	decimal	short	150000.0	150.000
de	decimal	short	500000.0	500.000
de	decimal	short	999999.9	1 Mio.
de	decimal	short	1000000.0	1 Mio.
de	decimal	short	1234567.0	1,2 Mio.
de	decimal	short	1500000.0	1,5 Mio.
de	decimal	short	5000000.0	5 Mio.
de	decimal	short	1.0E7	10 Mio.
de	decimal	short	1.5E7	15 Mio.
de	decimal	short	5.0E7	50 Mio.
de	decimal	short	1.0E8	100 Mio.
de	decimal	short	1.5E8	150 Mio.
de	decimal	short	5.0E8	500 Mio.
de	decimal	short	1.0E9	1 Mrd.
de	decimal	short	1.5E9	1,5 Mrd.
de	decimal	short	5.0E9	5 Mrd.
de	decimal	short	1.0E10	10 Mrd.
de	decimal	short	1.5E10	15 Mrd.
de	decimal	short	5.0E10	50 Mrd.
de	decimal	short	1.0E11	100 Mrd.
de	decimal	short	1.5E11	150 Mrd.
de	decimal	short	5.0E11	500 Mrd.
de	decimal	short	1.0E12	1 Bio.
de	decimal	short	1.5E12	1,5 Bio.
de	decimal	short	5.0E12	5 Bio.
de	decimal	long	-5.0E12	-5 Billionen
de	decimal	long	-1.5E12	-1,5 Billionen
de	decimal	long	-1.0E12	-1 Billion
de	decimal	long	-5.0E11	-500 Milliarden
de	decimal	long	-1.5E11	-150 Milliarden
de	decimal	long	-1.0E11	-100 Milliarden
de	decimal	long	-5.0E10	-50 Milliarden
de	decimal	long	-1.5E10	-15 Milliarden
de	decimal	long	-1.0E10	-10 Milliarden
de	decimal	long	-5.0E9	-5 Milliarden
de	decimal	long	-1.5E9	-1,5 Milliarden
de	decimal	long	-1.0E9	-1 Milliarde
de	decimal	long	-5.0E8	-500 Millionen
de	decimal	long	-1.5E8	-150 Millionen
de	decimal	long	-1.0E8	-100 Millionen
de	decimal	long	-5.0E7	-50 Millionen
de	decimal	long	-1.5E7	-15 Millionen
de	decimal	long	-1.0E7	-10 Millionen
de	decimal	long	-5000000.0	-5 Millionen
de	decimal	long	-1500000.0	-1,5 Millionen
de	decimal	long	-1234567.0	-1,2 Millionen
de	decimal	long	-1234565.0	-1,2 Millionen
de	decimal	long	-1000000.0	-1 Million
de	decimal	long	-999999.9	-1 Million
de	decimal	long	-500000.0	-500 Tausend
de	decimal	long	-150000.0	-150 Tausend
de	decimal	long	-100000.0	-100 Tausend
de	decimal	long	-50000.0	-50 Tausend
de	decimal	long	-15000.0	-15 Tausend
de	decimal	long	-10000.0	-10 Tausend
de	decimal	long	-5000.0	-5 Tausend
de	decimal	long	-1500.0	-1,5 Tausend
de	decimal	long	-1234.56	-1,2 Tausend
de	decimal	long	-1000.0	-1 Tausend
de	decimal	long	-999.9	-1 Tausend
de	decimal	long	-500.0	-500
de	decimal	long	-150.0	-150
de	decimal	long	-123.0	-123
de	decimal	long	-100.0	-100
de	decimal	long	-50.0	-50
de	decimal	long	-15.0	-15
de	decimal	long	-12.0	-12
de	decimal	long	-10.0	-10
